"lambdaMainC[1]" "lambdaMainC[2]" "lambdaMainC[3]" "lambdaMainC[4]" "lambdaMainC[5]" "lambdaMainC[6]" "lambdaCrossC[1]" "lambdaCrossC[2]" "lambdaCrossC[3]" "lambdaCrossC[4]" "lambdaCrossC[5]" "lambdaCrossC[6]" "PsiC[1,2]" "theta[1]" "theta[2]" "theta[3]" "theta[4]" "theta[5]" "theta[6]" "parameter" "maxTree" "sumDiv" "warmupT1" "warmupT2" "sampleT1" "sampleT2" "prior" "sigma" "N" "cross" "iteration" "pos"
1.05055422239788 1.0728861338214 0.985611724942678 1.02745752221184 1.09831418569887 0.988383779640847 1.05490904108673 1.00493297018741 1.01203648098635 1.01499501341713 1.03273466870257 0.988632989518663 1.0611878261931 1.0499045884347 1.18105561189839 0.984821396724378 0.995953659592645 1.23114328660786 0.990620363543197 "Rhat" 7 0 0.671 0.688 0.796 0.683 "SVNP" 0.1 200 0.2 1 11
102.452749051892 81.6368141608255 93.9786895745428 159.691502760758 118.717460901597 16.898627499488 151.280246382672 69.9423392086573 5.19217521729668 84.5278729328133 65.2336384843716 151.157295210597 10.7667364992474 66.485222937515 76.6228873305863 87.6161007909262 118.601844447284 11.307571974503 99.0870478054576 "n_eff" 6 0 0.668 0.721 0.546 0.744 "SVNP" 0.1 200 0.2 2 12
0.988927074807898 1.03151595784708 0.992032734635817 0.998108626682554 0.98434268575002 1.04564402125289 0.989044142481039 0.984780506435805 1.1356939991948 0.998671474155235 1.02112399737147 0.983491807247237 1.08067061681604 1.03633267344856 1.0421675248919 0.994565210250841 0.980363466590063 1.09758162550927 0.998990544301328 "Rhat" 6 0 0.668 0.721 0.546 0.744 "SVNP" 0.1 200 0.2 2 12
59.7435682438268 40.2912230531841 200 108.62694146386 144.331945169004 136.243806518103 139.13267257796 114.84054832877 137.785673621819 64.0252862907342 97.4582588741201 200 9.71951839996265 104.531387295216 49.3461019775004 108.23014942953 79.6357132315969 175.349248333404 187.050839108037 "n_eff" 7 0 0.368 0.478 0.303 0.318 "SVNP" 0.1 100 0.5 2 14
0.995287250707126 1.04120609030102 0.983524700366208 0.982939663621119 0.990095851359164 1.00249518646859 0.992337827714894 1.00443615847829 1.00842249417904 1.00728973460848 1.0177762075287 0.98350105308262 1.13164087022073 1.00009880043425 1.00532505560593 1.00372619205611 0.987503793292058 0.98697909420752 0.982259946618988 "Rhat" 7 0 0.368 0.478 0.303 0.318 "SVNP" 0.1 100 0.5 2 14
105.910146655673 63.3491635213121 118.756443265572 72.1796807599968 70.1324350851798 88.3956460161725 118.213857983277 117.896862219655 104.808941060885 46.3086137641988 63.0346362661987 196.068784434041 83.8706193293201 74.026765723768 37.9018554922481 126.066269464034 99.193783359698 7.9065770103045 174.945856748451 "n_eff" 7 0 0.645 0.399 0.457 0.478 "SVNP" 0.0316227766016838 100 0.2 1 17
0.984192310142858 0.994502082427673 0.992647152366565 0.999025322818387 1.01198921957 1.00269898271522 0.995993370728678 1.00794461806343 0.999189601074335 1.03198846554667 1.02077404370281 0.986971673893301 1.02073235047803 0.997501105770828 1.00319649703471 0.999865376421161 1.01185638943227 1.20916657493464 0.985555231429571 "Rhat" 7 0 0.645 0.399 0.457 0.478 "SVNP" 0.0316227766016838 100 0.2 1 17
53.618399764644 16.7232455444588 3.36356482040334 2.32454963867357 82.4723693839135 124.884021540845 2.33808550721044 39.979847937964 101.406060867752 8.01781577830748 26.5059045269138 5.06913706434167 20.4867467681512 44.4577976421527 21.6879039024524 73.1171319536811 24.5917288663074 5.1471464917736 120.291437691607 "n_eff" 7 0 0.515 0.58 0.457 0.726 "SVNP" 0.1 200 0.5 2 16
1.02472880016635 1.06318942382595 1.26983334358801 1.44422846555622 0.993095601874673 0.993176884810138 1.46166556759107 1.03862003608714 1.02341020608793 1.06715538975311 1.04780549595821 1.15038056710158 1.10083431819606 1.01556849487313 1.09175261470023 0.987595007389028 1.07879026149223 1.25999597572847 1.01013298583875 "Rhat" 7 0 0.515 0.58 0.457 0.726 "SVNP" 0.1 200 0.5 2 16
105.502193757292 77.5069281335273 6.05940486393741 17.7562500098015 60.8174115480846 107.6283821946 18.0301513075792 140.38712060825 97.486424924539 120.534438828581 74.5364235471956 12.824792645181 5.22358044543932 149.987454228831 22.1046672681837 126.861583167308 31.4492762988849 93.3657689341271 46.4647407040423 "n_eff" 6 0 0.606 0.795 0.643 0.7 "SVNP" 0.1 200 0.5 1 15
1.02704949225677 1.00482106747063 1.11782507468693 1.05564236426381 1.0162934879171 0.992445036547527 1.04896527726084 1.00596218996705 0.981095958368791 1.01414180886377 1.00902979360709 1.09975821577884 1.29616245058819 0.990728114055564 1.03778499273422 0.999171461844198 1.08488429874582 1.0162926785988 0.990919056127585 "Rhat" 6 0 0.606 0.795 0.643 0.7 "SVNP" 0.1 200 0.5 1 15
89.2643756180933 84.316366087147 192.687529448846 65.0915959849916 121.380761516405 41.9278056496382 87.9097544007681 99.7756264461989 120.028611005276 55.3704896694461 125.426997402709 200 35.0688725144057 152.446420668996 58.1556052370413 113.850914060263 83.4073688347525 8.70539448702159 50.4641421626292 "n_eff" 6 0 0.516 0.687 0.731 0.454 "SVNP" 0.0316227766016838 100 0.2 2 18
1.0199286338619 1.01168324660276 0.992166860125353 1.01529188865577 0.989769040428141 1.01080067578847 1.02938130792783 0.997484811044196 0.984583383841149 1.03660665177129 0.987841352525433 0.998311106284412 1.01093207621604 0.983452490891281 1.03805885075109 0.99110493551497 0.9922785255126 1.08798409202025 0.993915186367594 "Rhat" 6 0 0.516 0.687 0.731 0.454 "SVNP" 0.0316227766016838 100 0.2 2 18
101.881697562563 91.0039177409255 169.121807312882 160.156555746429 108.366644310395 162.474186847049 112.47748590659 101.989897554043 99.652546199291 104.17590608381 30.84060640581 129.176118530712 20.1608181802256 191.990329734288 81.7140548895285 71.1430549170542 78.8972305307295 151.713759223266 86.0838340727896 "n_eff" 7 0 0.407 0.437 0.481 0.321 "SVNP" 0.0316227766016838 100 0.5 1 21
0.996874545441172 1.02031666852525 0.99340724297986 0.986565313822233 1.01078593099563 0.988752694364986 0.981985511073714 0.993616348063698 0.986495639702054 1.00924176926356 1.05444283730947 0.992224799748462 1.08666492170804 0.997660146217273 1.01035800548316 1.01992070243174 1.01819532286083 0.984800041044194 0.991306280751708 "Rhat" 7 0 0.407 0.437 0.481 0.321 "SVNP" 0.0316227766016838 100 0.5 1 21
180.007077891832 85.49983240398 101.315246911886 73.2629566179032 137.125883950707 83.876079033262 95.7590704189638 190.916833844571 115.009696738425 93.4499631833419 113.64226946839 112.879177493151 15.2850742455595 166.261072859956 81.2509853585739 99.9765074648447 93.6298715625986 131.002275518802 200 "n_eff" 7 0 0.354 0.405 0.346 0.423 "SVNP" 0.0316227766016838 100 0.5 2 22
1.00183718882562 1.00551280402695 0.991899812319066 1.00844411401314 1.00330207705081 1.02247395076778 0.987626398058676 0.983013030240289 1.01384213785431 1.00008458214194 0.99963875579149 0.994581870015818 1.02753498354337 0.981137291127664 1.00190935684347 1.00069324452337 1.03244574983029 0.999200068090252 0.982732547214959 "Rhat" 7 0 0.354 0.405 0.346 0.423 "SVNP" 0.0316227766016838 100 0.5 2 22
109.142544309775 103.144765736733 97.7332819168733 159.588036583643 55.0845311809332 65.7687587093745 100.670314018356 131.552265418339 106.336073063593 81.3851774708907 117.751043430053 72.1057796291661 16.1271165894332 101.531632868378 59.3765298959373 200 144.869622301382 28.3869198083628 123.460431839101 "n_eff" 6 0 0.656 0.647 0.721 0.847 "SVNP" 0.0316227766016838 200 0.2 1 19
0.986089781063439 0.984169910715621 0.992571070969736 0.998642259296892 1.01762470086159 0.995154652818764 1.01225766260526 0.991680682024978 1.00868954910165 0.984571831094532 0.983079382791066 1.00486616163499 1.05207087172995 0.988654926705075 0.981356767421549 0.983188849448509 0.990421060319866 1.05205879870803 1.01399123509236 "Rhat" 6 0 0.656 0.647 0.721 0.847 "SVNP" 0.0316227766016838 200 0.2 1 19
142.139164661925 140.767749509089 89.6931943506182 58.1239177813549 59.010284409632 70.2226565382266 53.2113936649016 92.3578742379665 67.4530784293637 121.717189853216 96.2752754494121 89.2829629583862 15.8502611618329 98.4125209717776 93.1041336783388 48.3274799136453 84.3828582106775 49.2903995038639 74.6005937378867 "n_eff" 6 0 0.638 0.664 0.763 0.718 "SVNP" 0.0316227766016838 200 0.2 2 20
0.987441543149645 0.991918532243066 1.02657320052623 1.03979746211249 1.07983296057263 1.01948141121319 1.06726425453173 1.00927854481434 1.02541536119448 0.989130708967204 0.998783716370348 0.99302416624419 1.26456185293913 1.006166303084 0.984808239205623 1.03993322626658 1.02548674717636 1.07785777576785 1.0124010384499 "Rhat" 6 0 0.638 0.664 0.763 0.718 "SVNP" 0.0316227766016838 200 0.2 2 20
125.411718289648 137.368011832489 191.344862674574 200 134.43651774004 110.942914079547 200 71.8712780318305 105.340615618196 97.8233083443184 132.262928935089 81.4304596252398 18.5788286224646 121.965792822148 64.1371741784849 145.974708408124 33.9578432836362 113.012749408046 79.9644677398567 "n_eff" 6 0 0.874 0.611 0.558 0.686 "SVNP" 0.0316227766016838 200 0.5 1 23
0.986339201516195 0.989069015003604 1.00898516575977 0.995726926156631 0.985007244540356 0.991544634660945 0.989049669332802 1.03194842187592 0.998465321848145 0.989199332400578 0.996837568296246 0.99446443632366 0.993916374566024 0.982081382127751 1.00958880044372 0.995624104507305 1.01958846616953 0.981157519449362 1.00174165399616 "Rhat" 6 0 0.874 0.611 0.558 0.686 "SVNP" 0.0316227766016838 200 0.5 1 23
96.2597806199265 200 62.6779255735444 107.894744078429 200 200 116.391114683077 200 194.484029365728 125.209504789245 133.52691662939 115.911137913851 24.8578070914261 55.0737392060705 59.6896514669808 48.9713601166167 31.3617344938897 154.385770447132 100.959510309753 "n_eff" 6 0 0.509 0.687 0.665 0.656 "SVNP" 0.0316227766016838 200 0.5 2 24
1.02242651338755 0.989266844127121 1.03479109821005 1.00020591333789 0.988666598551613 0.992778090467014 1.00055404306911 0.982562207966838 1.00260381798593 1.0139429612064 0.987507063111214 0.985684569502555 1.10123765134643 1.00394136087283 1.03143038217384 1.02803144582034 1.00517030668884 0.995483091617077 0.982267388519832 "Rhat" 6 0 0.509 0.687 0.665 0.656 "SVNP" 0.0316227766016838 200 0.5 2 24
