"lambdaMainC[1]" "lambdaMainC[2]" "lambdaMainC[3]" "lambdaMainC[4]" "lambdaMainC[5]" "lambdaMainC[6]" "lambdaCrossC[1]" "lambdaCrossC[2]" "lambdaCrossC[3]" "lambdaCrossC[4]" "lambdaCrossC[5]" "lambdaCrossC[6]" "PsiC[1,2]" "theta[1]" "theta[2]" "theta[3]" "theta[4]" "theta[5]" "theta[6]" "parameter" "maxTree" "sumDiv" "warmupT1" "warmupT2" "sampleT1" "sampleT2" "prior" "scaleGlobal" "scaleLocal" "dfGlobal" "dfLocal" "nu" "scaleSlab" "N" "cross" "iteration" "pos"
70.3339225338697 39.8270566310963 68.2064831138837 48.6631119839915 31.2532699405796 77.7186008612576 51.0031271049391 49.3275594730001 76.526798450251 26.5399744069477 35.4666775812249 87.5578338340785 75.402998974342 64.556292542135 39.8531104256017 118.616344485247 109.339735207723 69.2192331160928 110.801538924764 "n_eff" 8 0 3.203 2.831 3.683 2.401 "RHSP" 0.1 0.1 1 1 1 0.1 200 0.2 2 4
0.995580425985119 1.02239613215437 0.981634166663949 1.01169908366982 1.02912949338029 0.986936225570369 0.998960915816701 0.996757094298386 1.02405103588185 1.04642588376755 1.0399178081324 0.991376683410443 0.997273249632941 0.993562457505672 1.01318291319819 0.998705513486752 0.981205129956163 0.993507752354457 0.9988662873422 "Rhat" 8 0 3.203 2.831 3.683 2.401 "RHSP" 0.1 0.1 1 1 1 0.1 200 0.2 2 4
49.1645031539574 151.288359999573 121.281482316482 193.681667542235 93.5181157222915 121.686763925095 200 101.434383320524 200 50.1103157889569 137.908094961951 147.368205658586 105.34285491176 94.2235552009247 102.327450986885 143.969032409949 82.3344453207402 100.707675618929 75.8465516649275 "n_eff" 7 0 1.204 1.397 1.105 1.329 "RHSP" 1 0.1 1 1 1 0.1 100 0.2 1 9
0.986087954169762 0.993435863641377 0.979921682575568 0.990648354684627 0.99193891182835 0.985658672270387 0.981413163845836 0.991962655337776 1.01891724176672 1.01356150153126 1.00388618949429 0.980776720474584 0.989955118005975 0.982502340982933 0.990177077168816 0.991309743111286 1.03807458516234 0.993858195069316 1.00937882654823 "Rhat" 7 0 1.204 1.397 1.105 1.329 "RHSP" 1 0.1 1 1 1 0.1 100 0.2 1 9
157.999091696972 166.298914730913 77.8272510621923 96.7364702364442 101.621265348889 85.4138907007216 92.9281145475935 138.754775319952 101.018053575395 200 200 135.301383111784 83.4433620618869 146.958856833777 122.379441631989 118.754814419846 169.744566429364 120.311767139258 79.6806932088176 "n_eff" 7 0 1.118 1.286 0.798 1.129 "RHSP" 1 0.1 1 1 1 0.1 100 0.2 2 10
0.981863312543035 0.988012368163957 1.01157032678683 0.980625290969014 0.998114913262886 0.995934073778979 1.00616069198051 1.00205087826462 0.990087873685116 0.985881820690521 0.98251623900267 0.981369516528947 0.988133786513126 0.98442884744757 0.992893690906166 0.986416938323359 0.988497941395953 0.984596788564356 1.02838000949484 "Rhat" 7 0 1.118 1.286 0.798 1.129 "RHSP" 1 0.1 1 1 1 0.1 100 0.2 2 10
51.379019741585 45.178060960577 65.3791673358686 56.3527196523234 52.1170234452028 49.3765847794452 47.7831548192012 56.1780387929228 72.8752812605433 54.0370428641651 41.7963561837108 46.2788034422874 59.1170468752544 73.4788859246358 29.651581573856 58.1181059988548 198.280775093792 51.8128966017533 88.6448853705329 "n_eff" 8 0 2.871 3.011 2.189 2.348 "RHSP" 0.1 0.1 1 1 1 0.1 200 0.5 2 8
0.995472187584483 1.00891231910399 1.00016623129449 0.985880163104522 1.0331168528249 1.04121843895217 0.990834504146254 1.02816048850947 1.00189337566389 0.996118635472379 0.997869781430014 1.02426452347308 1.00688986232716 1.03056228650701 1.11232099436828 0.996519776172431 0.988569777510933 1.00597160732209 0.99619143089993 "Rhat" 8 0 2.871 3.011 2.189 2.348 "RHSP" 0.1 0.1 1 1 1 0.1 200 0.5 2 8
62.8331618338296 42.2384641009975 21.1346905245499 15.6345653411348 42.6444092005974 42.0769864601098 12.7400410345384 47.6217241446814 30.4843508271701 45.0276628909375 44.2851781253787 33.948217892672 26.6294933174619 115.865307452432 71.6005537431869 100.482831648046 62.6168394883994 32.0489900935979 83.6781818525166 "n_eff" 8 0 3.336 3.935 2.387 3.394 "RHSP" 0.1 0.1 1 1 1 0.1 200 0.5 1 7
1.03266087016862 0.997765165869581 1.11026724504026 1.11990998333491 1.04796819377847 1.05154848029392 1.14369411312251 1.07627262669796 1.075575525683 1.01169108140746 1.01992839591065 1.06022036036687 1.06928899365504 1.01691172849888 1.01885007676994 0.99836822011285 1.01062780786391 1.06694585747385 0.993700083895476 "Rhat" 8 0 3.336 3.935 2.387 3.394 "RHSP" 0.1 0.1 1 1 1 0.1 200 0.5 1 7
62.1119040127053 72.4431390540448 46.502455024417 54.8915013168361 83.5197352544736 51.7345725764491 25.2810529335219 69.7033484430448 26.9489674240668 90.1244318374423 72.8526719616844 55.3530223987579 45.7680144901073 77.9117942712568 109.660538161429 86.1546056511635 71.8246181531468 38.6557411538688 102.702352469501 "n_eff" 7 0 1.104 1.161 1.04 1.168 "RHSP" 1 0.1 1 1 1 0.1 100 0.5 1 13
1.01164561610465 1.01818788103692 0.988420427906811 1.0625400326444 1.01532761829757 1.01959039395134 1.11374848993089 0.99565364204835 1.02403982408429 0.987427272319932 1.01241406185857 1.01740614697225 1.08026425937938 0.988867362219693 1.0182816203666 1.01268587382967 0.989600803571811 1.04093609407091 0.98736896492345 "Rhat" 7 0 1.104 1.161 1.04 1.168 "RHSP" 1 0.1 1 1 1 0.1 100 0.5 1 13
101.5522809575 56.0680603910315 143.846745937076 61.195162709207 81.6440599234894 92.1331423640177 53.5439416641346 58.5399247163393 102.741529689432 97.1747303145545 45.8137839105861 96.4495193877327 60.2480948750857 128.102106739689 61.8306230705197 72.9570791225813 127.539905960535 105.928758376387 96.9693093461181 "n_eff" 7 0 1.156 1.248 1.108 1.08 "RHSP" 1 0.1 1 1 1 0.1 100 0.5 2 14
0.997285206838039 1.00971243925277 0.997965530232601 0.996953933924433 1.01312009392908 1.00488294262365 0.998181446239056 1.00650489780628 0.999933338697165 0.988208873412769 1.04608215466708 0.999950960637599 1.01549588907097 1.01400201294445 0.980975894791282 0.997087694189122 1.00738384435426 0.98805991149851 0.988460118639915 "Rhat" 7 0 1.156 1.248 1.108 1.08 "RHSP" 1 0.1 1 1 1 0.1 100 0.5 2 14
136.884915397946 68.9510023000612 105.37537276185 104.392442669965 113.798277608837 142.448820309991 85.7897809035618 107.512876703558 66.0848367406762 127.630240487453 79.2902516613665 64.6458648274463 104.034774513977 145.304458503187 130.407755046494 104.489856343708 104.126294008226 98.486978982108 170.329570935392 "n_eff" 8 0 3.211 3.541 2.4 2.559 "RHSP" 1 0.1 1 1 1 0.1 200 0.2 1 11
0.993251353335461 0.998764667947625 0.991429576748437 1.02091190305941 1.00597400322499 0.994066655493661 0.993950800439751 0.98370719107207 1.02191348394882 0.980961073906747 1.00449409534046 1.00852783459832 1.0015986622949 1.0070262501239 0.996341504916506 0.991316160146981 0.988580824836123 1.00318418038985 0.98449498775549 "Rhat" 8 0 3.211 3.541 2.4 2.559 "RHSP" 1 0.1 1 1 1 0.1 200 0.2 1 11
72.216978987268 132.573078027783 13.6950700865121 48.4062935397599 27.4593766160964 61.6149668801948 31.5015135090583 15.4362270569396 22.0293871384333 75.8833460411929 118.984085284234 17.1487077996653 24.8739180618728 83.29884880945 87.9184382714685 62.2946870541354 127.007100650936 99.0379293884675 87.0648651782205 "n_eff" 8 0 3.449 3.338 2.961 2.912 "RHSP" 1 0.1 1 1 1 0.1 200 0.2 2 12
1.02786951700306 0.98194331251745 1.08312209377307 1.01195315955289 1.02562516764984 0.998007059792057 1.02839345151394 1.09827485946259 1.02454073051035 1.00406127571603 0.996531411705795 1.07010244345404 1.03799246934575 1.01173676352478 0.986762902482584 1.03551558921752 0.991661319474634 1.01866425787082 0.981131562413842 "Rhat" 8 0 3.449 3.338 2.961 2.912 "RHSP" 1 0.1 1 1 1 0.1 200 0.2 2 12
80.4855365642605 99.8565735600605 57.1642391747747 130.769627342274 100.273600554981 122.992506277107 65.4917125811847 69.5140152371236 96.6466638755624 25.2450114046113 84.2801513036136 68.5966382660805 87.0654758362981 126.827097036831 112.149427550001 136.273202143658 168.550611624448 69.4776761234646 95.9819756620603 "n_eff" 7 0 1.174 1.877 0.979 1.192 "RHSP" 0.1 1 1 1 1 0.1 100 0.2 1 17
1.03848839194825 1.02773924050445 1.06316687198948 0.980806491843332 0.995783415527553 0.987165732439568 0.983892363733422 0.996848094072689 0.983953397553333 1.01472085558486 1.02231079616968 1.04437619508326 0.984212908376173 0.991773798028501 0.987739844339177 0.983704831417492 0.991831982089082 0.997262411459335 0.980765926190617 "Rhat" 7 0 1.174 1.877 0.979 1.192 "RHSP" 0.1 1 1 1 1 0.1 100 0.2 1 17
51.3648978989301 61.3047923344943 56.8950888904786 71.6241330487964 84.4409794082553 71.7808075991736 59.1263877894128 53.6992475757166 132.352397383705 189.725502952141 152.509527442097 46.4395811381438 88.233162614099 60.1111928383212 66.5022778845601 67.7295297745594 124.887430293678 46.6493872015916 84.9599029619232 "n_eff" 7 0 1.021 1.314 1.047 1.278 "RHSP" 0.1 1 1 1 1 0.1 100 0.2 2 18
1.0337460455284 0.984322797009712 1.00611254906706 1.04002972323604 1.01690028189627 1.00699494012913 1.01138968311107 1.00932554983644 1.0120311764648 0.987949305630586 0.983871281742048 1.02583735084316 1.01104300305024 1.00250338229128 0.99261315782595 0.983715049134708 0.999915061895964 1.01860471031692 0.995609075317355 "Rhat" 7 0 1.021 1.314 1.047 1.278 "RHSP" 0.1 1 1 1 1 0.1 100 0.2 2 18
103.527710105399 82.2893392712516 38.5108161547645 80.8705544588386 55.7350389951441 52.5627460426447 85.2746409473111 51.6196343745009 60.5343047665557 81.4323702443625 100.881693488529 32.0020637404155 82.6966320165197 81.7909998128013 105.423055486876 79.3413330189498 86.9013060073923 88.9202173387852 99.1769159299774 "n_eff" 8 0 2.738 3.601 3.116 2.51 "RHSP" 1 0.1 1 1 1 0.1 200 0.5 1 15
1.00678822258128 1.01117698308024 1.05181690613968 0.985175780845927 1.04713473395589 1.02269781325354 1.02644243531745 1.04017621058928 1.02390519833667 1.05070395177315 0.999984642895276 1.06692970234232 1.03236743580365 1.03288277766173 0.987839763486938 1.01100374483512 0.996372242061676 0.987080201343387 1.00085253234389 "Rhat" 8 0 2.738 3.601 3.116 2.51 "RHSP" 1 0.1 1 1 1 0.1 200 0.5 1 15
127.70412417337 106.719483296203 82.8337911359773 133.135613537235 91.1499770772017 107.467935493757 95.8897074087216 98.1850329583638 123.677129975216 68.8599799162405 68.8631019329567 131.076238128865 74.0500611978654 74.06681619878 109.419372742866 76.9805639972535 46.6745145843497 168.579922094616 114.759486180734 "n_eff" 8 0 3.46 6.098 2.662 3.967 "RHSP" 1 0.1 1 1 1 0.1 200 0.5 2 16
0.987194776739529 1.01183441463513 0.997648295189699 1.00549912645178 1.02160351555994 1.0197856986136 1.02529550973281 0.992351318162496 0.987085866944751 1.02404325300988 1.02186342579046 1.00632312152415 1.03845211490877 0.998842892453159 1.0021839351295 0.99242319682963 1.00641647352749 0.982455643675264 0.993573614403851 "Rhat" 8 0 3.46 6.098 2.662 3.967 "RHSP" 1 0.1 1 1 1 0.1 200 0.5 2 16
58.1993986087712 47.3963912522549 70.8512196543456 57.4626046007332 75.3624022104408 90.7832620939813 47.919585130316 64.942082308043 75.6812689592999 58.5323953412553 52.6055194718231 73.5302489499673 87.9917316067936 102.933159492326 165.102287006882 125.140124848584 98.9385988122193 200 87.059745397466 "n_eff" 7 0 1.076 1.279 1.048 1.323 "RHSP" 0.1 1 1 1 1 0.1 100 0.5 1 21
1.02331948039553 1.01358107079731 0.98078320618363 1.02984402331792 0.9949112992016 0.991752821835592 1.01064698618214 0.982699070446803 0.997997044403846 1.05593034521165 1.04451866929666 0.982917037909719 0.999982281937805 0.986291772935255 0.99807456515447 0.9859706314061 1.00107218634952 0.996035895286233 1.01654032732493 "Rhat" 7 0 1.076 1.279 1.048 1.323 "RHSP" 0.1 1 1 1 1 0.1 100 0.5 1 21
132.069190471352 96.4320967119823 113.078674027397 91.8985913807741 99.8148896462835 89.2728430358147 105.025425731358 57.4016712220648 86.1761876181639 99.1758508274464 44.4272109461797 104.231431103106 55.2947455480375 101.289497116602 91.6118454821607 91.5873292285523 104.255816497408 78.5597775795248 112.882888121471 "n_eff" 8 0 3.63 3.382 2.75 3.271 "RHSP" 0.1 1 1 1 1 0.1 200 0.2 1 19
0.983873720761128 1.00813375444764 0.980328186442331 0.986926312318737 0.990632929463257 1.0067349886323 0.982322050595852 0.99229008839617 1.00735628036042 0.994891855682438 1.04758122026021 0.981017917584203 0.998504143600331 1.00088680211205 1.03178692626289 1.00581149371791 1.00191679024611 0.985021292706356 0.982325603386539 "Rhat" 8 0 3.63 3.382 2.75 3.271 "RHSP" 0.1 1 1 1 1 0.1 200 0.2 1 19
56.526073756226 83.6983581076503 79.5786245108567 85.88589278685 27.0347713147794 122.576831287517 86.9832992118984 50.9470687055672 200 100.758648225242 69.6796195664422 70.9722178356316 79.0571088603516 103.765615998373 190.467525004265 112.000315033657 98.2159993306924 62.4145993348959 42.3003563843995 "n_eff" 7 0 1.327 1.325 1.386 1.197 "RHSP" 0.1 1 1 1 1 0.1 100 0.5 2 22
1.01728888069207 0.996755526941735 1.02072073911553 0.999631863222267 1.0547142635932 0.995731856889365 0.992904179403807 1.02741865521045 0.980704321835236 1.00271368921897 1.00584321249247 1.00705236138823 1.01838647496146 0.982480675375501 0.98373066104222 0.985612413258875 0.988525659241382 0.98950928648 1.03053107708969 "Rhat" 7 0 1.327 1.325 1.386 1.197 "RHSP" 0.1 1 1 1 1 0.1 100 0.5 2 22
34.8564156932099 124.683791245385 30.5666734173398 89.74555216973 67.9933574374078 66.3518860156898 109.539492340063 30.4615840184962 26.9221280554881 96.2549986850921 91.1178788172686 65.0218603479238 100.754214057392 74.693038376267 27.2298784190994 93.3100191407104 80.1667973018084 98.9995136215302 67.0164644366114 "n_eff" 8 0 3.751 3.905 2.678 3.638 "RHSP" 0.1 1 1 1 1 0.1 200 0.2 2 20
1.05272974763994 0.993143908871258 1.06328237354546 1.00000271403153 1.02933841553776 1.00498224294035 1.0221373136838 1.11533210754268 1.13126800825966 1.01663232803357 0.994270558681245 0.998179004390827 1.03637064723302 1.00558507174917 1.03746164126097 0.994821254446213 1.00374599592822 1.00538688703707 1.01066141412427 "Rhat" 8 0 3.751 3.905 2.678 3.638 "RHSP" 0.1 1 1 1 1 0.1 200 0.2 2 20
83.1020325163756 79.4836050909465 114.364883118465 98.2301397409088 142.315264128672 53.3127441795796 93.2602547396154 99.6806700712388 145.273933213494 200 148.690931539512 200 112.000218997736 111.5231742557 92.3212015152998 159.627961745783 59.3426282484384 72.7796042536664 60.1161199095731 "n_eff" 7 0 1.307 1.3 1.256 1.003 "RHSP" 1 1 1 1 1 0.1 100 0.2 2 26
0.987178721956072 0.980654586625837 0.983784531565428 0.992841220018561 1.0034205420362 1.04764569818192 0.985952010416001 0.98096215739138 0.994599796169633 1.0012820873158 0.986418739791394 0.986058371878524 0.989221813743944 0.994862211984331 0.98237199479235 0.985092503223374 1.04675238816636 1.00141424009188 1.03006864477613 "Rhat" 7 0 1.307 1.3 1.256 1.003 "RHSP" 1 1 1 1 1 0.1 100 0.2 2 26
55.4032959600736 50.8975291221268 132.352903888086 98.5005804389863 70.1802915311462 106.902112507615 84.9885407779114 35.53319071364 163.016716314021 98.3371103836947 200 200 126.882441722532 35.9961460289822 62.0661132886882 135.286204679159 80.2246099101038 121.395408396999 119.142238153955 "n_eff" 8 0 1.325 1.333 1.257 1.335 "RHSP" 1 1 1 1 1 0.1 100 0.2 1 25
1.00986730502959 1.04441816784345 0.980631775545297 1.00427296675055 0.992468130947976 0.98292280477701 1.00086501785076 1.03765340515635 0.987048678009319 0.990560005380634 0.985096903362615 0.983457060049246 0.983772196539127 1.0239208136282 1.03063881490995 0.991878125424757 1.00937498506672 1.00373823653894 0.988014314817045 "Rhat" 8 0 1.325 1.333 1.257 1.335 "RHSP" 1 1 1 1 1 0.1 100 0.2 1 25
93.8301531293964 62.1005458824131 77.6017180197263 127.914526945454 79.131699575185 101.4566424714 85.5977220762585 59.5648654281633 64.3414031654369 79.2104829535931 98.0867661062574 96.1902351668223 78.4539298758756 121.906205299578 78.9832281474573 155.786852441072 97.8931418340739 128.560909272748 77.8610753859121 "n_eff" 8 0 2.888 3.072 2.466 3.566 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 1 23
0.996786599292966 1.00443621735218 0.982511898130098 0.999873912473237 1.06227001552153 1.03404629334498 1.00956965779644 0.985432855098175 0.991329707903059 1.00430094584591 1.00998577290947 1.03113902474612 1.0249448333792 1.00896051983296 0.986467435187293 1.01389419936078 0.991927460401414 1.00111713413266 0.985239644403069 "Rhat" 8 0 2.888 3.072 2.466 3.566 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 1 23
25.0892783435504 36.8423430978115 72.9955053196242 41.1890415837267 113.60540731157 107.596984244998 63.0392516768388 40.3002026767752 84.0637701865583 42.2554541887615 34.4754552875087 88.0460025114088 76.7933000614914 52.5695008835793 149.263365679222 61.5861642651702 104.6527622507 104.600612555351 94.0319103772665 "n_eff" 8 0 3.806 3.457 2.987 2.53 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 2 24
1.05497617362071 1.02984206282091 1.0166110498706 1.021730859661 0.983720720945346 0.989147733621788 0.996802204928025 1.0305022732015 1.04963948465018 1.03029084502819 1.03723968831767 0.989212884961382 0.997667535331881 1.03183668400286 0.986818603584481 1.04812035471933 0.986034865133294 0.992209753192422 1.01587191472365 "Rhat" 8 0 3.806 3.457 2.987 2.53 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 2 24
87.4955251930023 74.6874303048398 52.2708546934015 82.3904671298869 105.086913925907 97.1244083288114 93.456385286673 35.5596212115942 49.2194604705586 57.687933188852 81.3549878871902 88.1929984703481 82.1289239199887 94.5865960805158 90.9307261133124 93.8982629388397 130.331264040892 87.3810563264378 103.81789570178 "n_eff" 7 0 1.206 2.002 1.165 1.229 "RHSP" 1 1 1 1 1 0.1 100 0.5 1 29
0.986032744261731 0.99179147066911 1.00870475280156 1.01445999358684 1.00032114453925 1.00933791096406 0.997098355060576 1.03602382762007 1.0470284745929 1.04519984720833 0.995681372957657 0.995210992621059 0.994234909108785 0.983134567536555 0.996765925736701 0.993557391446692 1.02261552793029 1.01590851705935 1.00104697779915 "Rhat" 7 0 1.206 2.002 1.165 1.229 "RHSP" 1 1 1 1 1 0.1 100 0.5 1 29
47.3161286962505 54.5734660523942 48.1886505786269 36.9454348525899 101.939127006425 110.286174255025 40.1656497416662 49.6097336052524 84.9510258227866 63.8567623622401 52.7257046106549 78.4364778317108 40.0545203078222 155.477309551305 110.264677202317 74.9389059967582 93.6912313749044 37.7583095822199 76.257049683015 "n_eff" 7 0 1.502 1.31 1.183 1.232 "RHSP" 1 1 1 1 1 0.1 100 0.5 2 30
1.03438202071582 1.02147589389976 1.03123871620571 1.01108105074161 0.994577102612572 0.998048428598699 1.00077788653864 1.0087198831331 1.00110882297007 1.00960851469624 0.996171217912027 1.01002856600289 0.993063018008657 0.985706863651923 0.991146377267171 1.03200303788406 0.993241572636835 0.995663052531274 1.01184518641036 "Rhat" 7 0 1.502 1.31 1.183 1.232 "RHSP" 1 1 1 1 1 0.1 100 0.5 2 30
160.929619980481 41.5109836167542 87.3962715011686 88.0685836926269 106.726509748069 122.37585210784 91.6432266081587 129.159742092613 132.694510735332 108.40660437458 110.694816669892 98.9395821203443 101.713649685403 77.1993662351293 72.2452344433415 65.4068458421871 124.694197678368 78.4092464385051 107.389638293015 "n_eff" 8 0 2.985 3.641 2.961 2.493 "RHSP" 1 1 1 1 1 0.1 200 0.2 1 27
0.986063718361987 1.05533605474317 0.996801055920329 0.993453522245095 0.986810372392001 1.0026034263414 0.99062786148532 1.00947289772742 0.985540899210237 1.01199235419817 0.982338447100595 1.01916988974269 1.00224181999112 1.0010863978077 1.01063275796419 1.00536765779295 0.992358644086508 0.99555988941632 1.00030681815714 "Rhat" 8 0 2.985 3.641 2.961 2.493 "RHSP" 1 1 1 1 1 0.1 200 0.2 1 27
110.264650461604 92.5354130132714 6.6392568927266 130.241731870052 99.02214074428 128.606422655743 121.953361126467 51.9647089060512 11.283561753774 78.5568667084238 86.0264212307699 109.211329823523 58.7865100899996 113.756356511473 122.503180037503 100.19551509988 118.248487382819 95.7628239429769 131.261270861468 "n_eff" 8 0 3.899 3.632 3.567 2.682 "RHSP" 1 1 1 1 1 0.1 200 0.2 2 28
0.992175077763727 1.00552671614031 1.08884805641246 0.995158739392286 0.99701928492152 1.00264233404673 1.01922429374206 1.03959874711889 1.07514319870699 1.01832932601572 0.994040900782576 1.002750435554 1.02142233125861 0.99617355921193 0.986944399429677 0.985410119332742 1.00243293960521 0.99413956053196 0.990362508963039 "Rhat" 8 0 3.899 3.632 3.567 2.682 "RHSP" 1 1 1 1 1 0.1 200 0.2 2 28
99.7723295314303 130.343281427074 78.5734439912255 48.9880913170863 92.7601341830654 106.786794718772 76.1746349566321 112.039770290043 66.4160135510751 105.698213085885 68.2124406647408 74.2716378334739 111.886639099464 63.444647124068 167.672827987927 112.675024880061 65.7544076554853 73.0345923869955 95.5733770291506 "n_eff" 7 0 1.135 1.269 1.09 1.288 "RHSP" 0.1 0.1 3 1 1 0.1 100 0.2 1 33
1.00575553191242 1.00550691528951 1.01885398366353 1.04287064348779 1.01988648019189 0.994279343611073 1.01296038426569 1.03024425906644 1.00430578918527 1.01153150380532 1.00024811081973 1.02882934054034 0.988199330990635 1.05881323320389 0.982753522072647 0.99245816658735 1.01261095719218 0.999347912866178 0.989203316554213 "Rhat" 7 0 1.135 1.269 1.09 1.288 "RHSP" 0.1 0.1 3 1 1 0.1 100 0.2 1 33
85.4576200725612 49.2110304457079 75.2627843400603 79.3954186128715 141.11872517743 108.456350453983 53.744145628413 112.501168997816 89.600712776839 142.220015091922 137.272615559746 104.230808453757 94.4112228021154 85.1231315519161 93.6121377891696 65.5766498729242 61.6429531592023 55.6861957960735 115.004819452272 "n_eff" 7 0 1.306 1.158 1.206 1.188 "RHSP" 0.1 0.1 3 1 1 0.1 100 0.2 2 34
1.00886510470338 1.03012604407619 1.02888931528158 1.05572240329277 1.00296834476193 0.995718499009926 1.09513457296999 0.982876682845128 0.981686904958451 0.988074161831723 0.990498634692151 0.985848211833771 1.02357098231415 0.992990809139342 1.00682141816212 1.01035558121746 0.994419506699235 1.00266127384709 0.994178253571554 "Rhat" 7 0 1.306 1.158 1.206 1.188 "RHSP" 0.1 0.1 3 1 1 0.1 100 0.2 2 34
