"lambdaMainC[1]" "lambdaMainC[2]" "lambdaMainC[3]" "lambdaMainC[4]" "lambdaMainC[5]" "lambdaMainC[6]" "lambdaCrossC[1]" "lambdaCrossC[2]" "lambdaCrossC[3]" "lambdaCrossC[4]" "lambdaCrossC[5]" "lambdaCrossC[6]" "PsiC[1,2]" "theta[1]" "theta[2]" "theta[3]" "theta[4]" "theta[5]" "theta[6]" "parameter" "maxTree" "sumDiv" "warmupT1" "warmupT2" "sampleT1" "sampleT2" "prior" "scaleGlobal" "scaleLocal" "dfGlobal" "dfLocal" "nu" "scaleSlab" "N" "cross" "iteration" "pos"
1.00456202760833 1.0082429695533 1.00362080020234 1.00198815881601 1.00203233184218 1.00024106433378 1.00319603073936 1.00723908074082 1.00090860728769 1.00863489976739 1.00722109005358 1.00126181407413 1.00195229138457 1.00138261730306 1.00075728203785 1.00032497438043 1.00106274864813 1.00152781302587 1.00079590407257 "Rhat" 8 59 71.446 62.687 172.173 153.038 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 1 3
1025.48773577171 1044.61549525866 156.187300946156 333.56680016616 588.646980792514 359.826308796172 371.940798690996 311.983767093321 185.971696999473 792.535020053771 913.227577885526 212.223007642476 678.417065945247 2128.9987415576 4539.51766990745 1321.1266489027 4763.75122061369 2537.90604456036 1811.78765781785 "n_eff" 9 27 90.907 88.875 152.77 174.567 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 2 3
1.0029610454863 1.00140561637217 1.01481137036718 1.00657516296779 1.00335024185768 1.00510037898896 1.00528037421936 1.00837086453628 1.01170767249746 1.00182651805153 1.00269476958646 1.00829363504248 1.00246680507722 1.00163598396565 1.00014321204776 1.00438119334351 0.999846900822982 1.00240763153115 1.0043429257731 "Rhat" 9 27 90.907 88.875 152.77 174.567 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 2 3
372.955405539642 303.156869352665 421.699164298738 408.687606064922 1389.1605449251 1609.10223073278 301.865773943014 250.439389880397 370.927758382259 419.558610144644 441.893510877437 1709.41710512518 1335.91007648501 3310.74514401148 5324.43478168635 3029.2921918152 4787.61626812677 2143.31004230013 5272.30258868623 "n_eff" 9 2 88.574 72.349 143.66 201.208 "RHSP" 0.1 1 1 1 1 5 200 0.5 1 11
1.00493214405204 1.0114326948505 1.00545307837537 1.00696264272467 1.00010805425769 1.00096172626757 1.00960252700891 1.0056990940786 1.00610764031284 1.00512796272622 1.00844795468961 1.00104405611021 1.00090876113236 1.00067174317512 1.00004994377715 1.00089766600203 0.999898821204253 1.00161490181996 1.0009348113038 "Rhat" 9 2 88.574 72.349 143.66 201.208 "RHSP" 0.1 1 1 1 1 5 200 0.5 1 11
145.283278376645 202.133230064356 283.304239503856 431.415643423224 1243.98957193649 1252.84424417178 339.915465481442 232.57247853027 242.439226261793 225.425121593918 298.701717894569 1317.79162948181 1697.94954081341 1137.98111029224 2940.9833787411 2185.83316375524 5381.92842794956 1459.60035275845 4860.35097200476 "n_eff" 9 17 104.287 71.593 124.659 180.687 "RHSP" 0.1 1 1 1 1 5 200 0.5 2 11
1.01469494424243 1.00530654168941 1.00640028586482 1.0033211099716 1.00100631255771 1.00108539483668 1.00367461773109 1.00802903193392 1.00880319851075 1.00824463307955 1.0036512828405 1.00100010781227 1.00004345737284 1.00017749603086 1.00105686141155 1.00084757010219 1.00003411006857 1.00192371736603 0.999997107945204 "Rhat" 9 17 104.287 71.593 124.659 180.687 "RHSP" 0.1 1 1 1 1 5 200 0.5 2 11
1394.69580750266 1002.05307331408 1103.94516544754 1155.65696401931 1586.35708194333 1843.21027546139 1123.42264774251 1060.27823916723 1379.50529645543 1149.20028678375 950.487225939293 1860.26952497844 1507.03240617232 5882.08561260121 5599.18041314442 5853.99060140513 7592.73034589414 3314.88088053834 7702.79880861469 "n_eff" 9 0 67.245 77.521 148.204 203.42 "RHSP" 0.1 0.1 1 1 1 1 200 0.5 1 5
1.00001163854246 1.00111081449893 1.0039771873336 1.00117069564075 1.00112313105912 1.00029312939103 1.00174796255134 1.00528612756998 1.00328790428609 1.00096176561511 1.00084505218716 1.00051916843062 1.0006401940073 0.999865691625124 1.00002356182288 1.00005972948314 0.999936756643003 1.00149520448609 0.999889517922218 "Rhat" 9 0 67.245 77.521 148.204 203.42 "RHSP" 0.1 0.1 1 1 1 1 200 0.5 1 5
1441.99105362836 1292.1696138864 1456.49337249286 1112.89936244985 1968.58811700419 1965.87213982556 1497.69939156339 1464.04169599915 1454.61931350924 916.157368134234 823.290254284819 1747.75700801467 1606.96693077538 5890.31366619248 4241.65577114925 2409.26502230318 8716.71612832573 4261.10984195721 7303.5390224048 "n_eff" 8 23 98.721 82.049 193.389 147.865 "RHSP" 0.1 0.1 1 1 1 1 200 0.5 2 5
1.00013440620451 0.999998505412689 1.00127089298494 1.00031469545993 1.00021487551466 1.00007959240808 1.0005059026538 1.001942552616 1.00053271717319 1.00021898219127 1.0005502966051 1.00020208665106 1.00163955495645 1.00006669627864 0.999860199859845 0.999973065486987 0.999958837432688 0.999822652352786 0.9997587029112 "Rhat" 8 23 98.721 82.049 193.389 147.865 "RHSP" 0.1 0.1 1 1 1 1 200 0.5 2 5
161.518654264383 150.004773183724 433.550264544031 104.550092653812 2269.74786735957 2378.21918241834 116.144255858331 1447.78680702952 1563.23884686222 158.414739707601 146.134508130228 564.195334835236 1824.63885348449 6344.62391890791 5839.91083168364 5672.01410215379 2479.68808446152 3607.47118819814 4795.56144298895 "n_eff" 8 2 105.596 101.302 212.47 203.021 "RHSP" 1 1 1 1 1 1 200 0.5 1 8
1.00782264181738 1.00946121469557 1.00636264981517 1.02078016988788 0.999984704285596 1.00057461706849 1.00963296213167 1.00215445445937 1.00125769016345 1.01567249630094 1.01476303651784 1.00291743068907 1.00070788482684 1.00025074756748 1.00100333836343 1.00002100510969 1.00123062151719 0.999763717874169 0.999837746449966 "Rhat" 8 2 105.596 101.302 212.47 203.021 "RHSP" 1 1 1 1 1 1 200 0.5 1 8
1589.1007384746 1531.34108353507 1344.61290925501 1697.27673873139 1525.59048644608 1596.1073358802 1503.5506039515 1121.79149609731 1214.49904372169 1759.05564793111 1923.26450134762 1897.04002311796 2238.32416474251 5185.36960075213 7145.48720106824 7221.69098179663 7334.96639553997 4168.94738208704 4749.37945390971 "n_eff" 8 0 86.979 59.367 132.523 141.279 "RHSP" 1 1 1 1 1 1 200 0.5 2 8
1.00013716531998 1.00079017812443 1.00059655912374 1.0007154838644 1.0012661286479 1.00118882885383 1.00105702343101 1.00034554285628 1.00026022983156 1.00086411763331 1.00100334403638 1.00065740895921 1.00057003019762 1.00101832073687 1.00009850763941 1.0000317949384 1.00061323717245 1.00004564613722 1.00020543158116 "Rhat" 8 0 86.979 59.367 132.523 141.279 "RHSP" 1 1 1 1 1 1 200 0.5 2 8
1559.8199813497 1179.80031401431 303.042449648309 675.352550882316 1137.15375146425 1663.40529876226 799.727447982997 463.889417840086 1088.73184208697 538.67123126364 514.783878824845 421.697903096843 1177.69938331033 2985.71109648432 3428.6504938693 1465.2542558617 3712.34899808062 1509.64907077143 4806.53346521239 "n_eff" 8 11 105.074 91.993 211.954 196.009 "RHSP" 0.1 0.1 1 1 1 5 200 0.5 1 9
0.999936399843953 1.002729145283 1.00482661584677 1.0010850616651 1.00223511915222 1.0008209761633 1.00246953935611 1.00360886100975 1.00320116948829 1.00308572164528 1.00568883607446 1.005374061965 1.00204520784795 1.00116365446191 1.00049000387006 1.00216123727986 1.00033815324761 1.00285821505858 1.00030815345251 "Rhat" 8 11 105.074 91.993 211.954 196.009 "RHSP" 0.1 0.1 1 1 1 5 200 0.5 1 9
802.677769610107 383.634074357052 324.875218239918 372.445754656408 1265.81182214155 735.463774373942 374.932268693672 650.161028620486 506.132386811422 270.937217641646 369.105316113712 362.325368148649 527.286544078114 710.762750349545 922.208208923281 937.530635701414 507.676510147083 582.161909467345 1430.94830719081 "n_eff" 9 54 84.269 92.451 177.372 139.013 "RHSP" 0.1 0.1 1 1 1 5 200 0.5 2 9
1.00459952623631 1.00039020329303 1.01554825068675 1.00173266615379 1.00086467636468 1.00200519551182 1.00352276574792 1.00394268319786 1.00601572049752 1.00949007353187 1.00300502184281 1.01108422464866 1.00410469116464 1.0048961871579 1.00214012008475 1.00462381631511 1.00309526577368 1.00327623981916 1.00114199363076 "Rhat" 9 54 84.269 92.451 177.372 139.013 "RHSP" 0.1 0.1 1 1 1 5 200 0.5 2 9
1347.51977239663 1242.71176473186 1306.8497732016 1007.23564041247 2037.35372320043 1778.94486251813 1120.67305437524 1273.57733162023 1297.65520370707 914.84605631112 857.928221414504 1656.02345846671 1960.30922778369 4892.14234276113 2262.27016346972 1240.77777295634 3178.88007812241 3479.02242224572 4741.8458446803 "n_eff" 9 19 115.979 100.681 190.145 268.09 "RHSP" 1 0.1 1 1 1 5 200 0.5 1 10
1.00315356906253 1.00471896228776 1.00178582471397 1.00213371988633 1.00064698644089 1.00067162590156 1.00482001936668 1.00077985901003 1.0016911907735 1.00279351538679 1.00325743717721 1.00144590232266 1.00017128512084 1.00024374138019 1.00085313162999 1.00210907605332 1.00155724974184 1.00064287509323 0.999997952960619 "Rhat" 9 19 115.979 100.681 190.145 268.09 "RHSP" 1 0.1 1 1 1 5 200 0.5 1 10
12.5814447832073 13.3456052061783 45.8969929600963 10.8524404553982 32.4436488624873 671.263115824835 13.4584477834827 92.9899784354971 66.565649165227 12.0005873671884 11.9719818872656 407.876327851395 80.0767518114181 105.721477073789 677.545091443983 391.006859507636 175.076813663067 135.114190100092 96.8033238803561 "n_eff" 9 68 86.879 83.017 191.481 108.825 "RHSP" 1 0.1 1 1 1 5 200 0.5 2 10
1.05712586178559 1.0566646301473 1.04700364345658 1.109668726024 1.05141233519538 1.00662356408015 1.06926470456373 1.02000115822434 1.03373341284156 1.09645122153102 1.07613478509555 1.0054039419775 1.01083562677632 1.01741179450259 1.00616052434866 1.00033142042465 1.01831292864895 1.00944969244545 1.0066812265643 "Rhat" 9 68 86.879 83.017 191.481 108.825 "RHSP" 1 0.1 1 1 1 5 200 0.5 2 10
484.950558170989 52.4942283381872 605.346156054148 690.549122651627 241.765396717761 177.039585043003 525.4476849208 627.036165779821 316.983534534601 422.142012843559 67.0713212032753 371.98763415837 148.397344259595 162.836162799499 42.1401978460795 1281.58086229808 2730.89481188156 368.096523112261 2535.11828228557 "n_eff" 9 349 128.973 168.408 211.59 175.284 "RHSP" 1 1 1 1 1 5 200 0.5 1 12
1.00436659155947 1.04781184668489 1.00085371671993 1.00134722573221 1.01176496074104 1.0162629618797 1.00136644207963 1.00283060659658 1.00792973333894 1.00506180024082 1.03664788213095 1.00732127838184 1.02184361885919 1.01555532320693 1.05019654890176 1.00494866012176 1.00060622363058 1.01346437131182 1.00190790544282 "Rhat" 9 349 128.973 168.408 211.59 175.284 "RHSP" 1 1 1 1 1 5 200 0.5 1 12
1150.71343099976 940.577445299897 765.120308660546 437.28643390175 1168.14358607975 1690.87989744322 946.733563906007 601.698041637606 759.05689070008 601.619708670491 646.200892664573 1128.80924750641 2310.36520700796 3779.96066945139 4655.34503341663 3240.46925025947 4404.48235866979 1660.48072272409 3809.62876900988 "n_eff" 9 6 100.808 84.868 234.889 256.374 "RHSP" 1 1 1 1 1 5 200 0.5 2 12
1.00417505464035 1.00505493165041 1.00145102659848 1.00387698928933 1.00305967807211 1.0011748399952 1.0039669283381 1.0033363736404 1.00294867827913 1.00279181802214 1.00406921562653 1.00441858763215 1.00127543375271 1.00014270111778 1.00013196222462 1.00037984395449 1.00035292764589 0.999957271183081 0.999993823178634 "Rhat" 9 6 100.808 84.868 234.889 256.374 "RHSP" 1 1 1 1 1 5 200 0.5 2 12
