"mainEstMean_1" "mainEstMean_2" "mainEstMean_3" "mainEstMean_4" "mainEstMean_5" "mainEstMean_6" "mainEstMed_1" "mainEstMed_2" "mainEstMed_3" "mainEstMed_4" "mainEstMed_5" "mainEstMed_6" "mainEstVar_1" "mainEstVar_2" "mainEstVar_3" "mainEstVar_4" "mainEstVar_5" "mainEstVar_6" "crossEstMean_1" "crossEstMean_2" "crossEstMean_3" "crossEstMean_4" "crossEstMean_5" "crossEstMean_6" "crossEstMed_1" "crossEstMed_2" "crossEstMed_3" "crossEstMed_4" "crossEstMed_5" "crossEstMed_6" "crossEstVar_1" "crossEstVar_2" "crossEstVar_3" "crossEstVar_4" "crossEstVar_5" "crossEstVar_6" "thetaEstMean_1" "thetaEstMean_2" "thetaEstMean_3" "thetaEstMean_4" "thetaEstMean_5" "thetaEstMean_6" "thetaEstMed_1" "thetaEstMed_2" "thetaEstMed_3" "thetaEstMed_4" "thetaEstMed_5" "thetaEstMed_6" "thetaEstVar_1" "thetaEstVar_2" "thetaEstVar_3" "thetaEstVar_4" "thetaEstVar_5" "thetaEstVar_6" "2.5%_1" "2.5%_2" "2.5%_3" "2.5%_4" "2.5%_5" "2.5%_6" "97.5%_1" "97.5%_2" "97.5%_3" "97.5%_4" "97.5%_5" "97.5%_6" "5%_1" "5%_2" "5%_3" "5%_4" "5%_5" "5%_6" "95%_1" "95%_2" "95%_3" "95%_4" "95%_5" "95%_6" "10%_1" "10%_2" "10%_3" "10%_4" "10%_5" "10%_6" "90%_1" "90%_2" "90%_3" "90%_4" "90%_5" "90%_6" "corrEstMean" "corrEstMed" "corrEstVar" "prior" "scaleGlobal" "scaleLocal" "dfGlobal" "dfLocal" "nu" "scaleSlab" "N" "cross" "iteration" "pos"
0.438041970412362 0.778935003309125 0.258296184934125 0.232614555892725 0.363850178083125 0.120337696430287 0.437695 0.7790605 0.287116 0.1860515 0.5020625 0.1499515 0.0193004447383601 0.0570556289387987 0.105308711310046 0.0316406048470753 0.21790092973645 0.0214409274292497 0.334352490623191 -0.0231769959635963 0.045388430116745 0.0565516679866288 0.0613515834555364 0.318993206792959 0.3738025 -0.001127995 0.03359345 0.02322635 0.00843099 0.395361 0.0447368440956833 0.0720579319662174 0.00933585009793003 0.0244126409058254 0.0659256680010518 0.182876412517156 0.2755517091125 0.3249377500675 0.42071866415 0.35529710475 0.29656849191875 0.301380322125 0.275259 0.333242 0.424929 0.3529715 0.3100495 0.2991895 0.00151188279141562 0.00942434616476878 0.00706984727508676 0.00218764984266111 0.0091818434309678 0.00102537087446217 -0.085439 -0.7853389 -0.14941355 -0.208314325 -0.37183455 -0.613010125 0.6903096 0.514826824999999 0.242205575 0.4742886 0.74608455 1.0797335 -0.0396512 -0.4699589 -0.09838307 -0.15156715 -0.2667801 -0.4878343 0.6236087 0.4009396 0.2039728 0.356989349999999 0.607562 0.91876605 0.000784591900000001 -0.2950033 -0.05527987 -0.07989012 -0.168386 -0.3010668 0.5642132 0.239306 0.1677721 0.2415837 0.3768095 0.7688811 0.41850143637375 0.6626025 0.355345174337957 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 1 3
0.534325135885312 0.72435083419725 0.130695301687 0.2780572514513 0.37146029723325 0.1848055628275 0.5335485 0.746229 0.2015045 0.2396125 0.440314 0.218787 0.0241365841411993 0.0463655265197993 0.186640232454399 0.0344213908057778 0.0960379695521975 0.0312601364249757 0.511810170982738 -0.0189031313377362 -0.0397098388589975 0.0463573485592148 0.144171351612528 0.5966399164255 0.5464765 0.001340555 -0.0149116 -0.007790445 0.05260725 0.669093 0.0451598922677887 0.0585216821167385 0.0191818486800058 0.0598619520529511 0.0779622632864282 0.215787103464552 0.307814657 0.39167184325 0.22471116342375 0.311073008125 0.3534834691375 0.289683816875 0.307078 0.3914565 0.2274095 0.3082735 0.3542465 0.2875055 0.00254234448302423 0.00602531708693411 0.00775433335643524 0.00222076983804456 0.00276553380484297 0.00104263095037639 -0.0209416675 -0.5985646 -0.4198 -0.2884721 -0.2125183 -0.584259175 0.843061975 0.458147375 0.226952275 0.696810425 0.887375675 1.6869 0.063301605 -0.501704 -0.33269895 -0.2249029 -0.147697 -0.45087245 0.76441255 0.379871799999999 0.1631765 0.5659313 0.742346149999999 1.2130675 0.2398922 -0.3316026 -0.2076521 -0.1649651 -0.08354717 -0.1550461 0.7013179 0.2484278 0.0915073500000001 0.4113641 0.5340124 0.9394491 0.2724062162175 0.381401 0.202207715333341 "RHSP" 0.1 1 1 1 1 0.1 200 0.5 2 3
0.5953467469175 0.71404479434625 0.240330529855275 0.135994673896113 0.193819118977988 0.09268038400835 0.5838985 0.71625 0.277924 0.0995595 0.439014 0.2049045 0.0150344215370714 0.0215299425137961 0.0574505129679645 0.0176830701457648 0.286857135994859 0.0652651747521061 0.589771924110125 -0.06532478354877 0.0096716104024075 0.0584957462893363 0.0874894779617687 0.2095575172585 0.594005 -0.01030405 0.0123729 0.007936685 0.03676145 0.357386 0.0209509863234214 0.0649303984121647 0.0132275058041529 0.0296064912169108 0.0266484895621861 0.175231003232042 0.2173067609625 0.414500004375 0.3456328064625 0.253849577125 0.2611127952775 0.273873737375 0.2180075 0.4114685 0.3474585 0.2520535 0.268684 0.272557 0.00160787994312462 0.00370879633429464 0.00414977914492003 0.0016483448563486 0.00612311984966721 0.00108120195784613 0.25112045 -0.77562015 -0.329569575 -0.1713863 -0.098092475 -0.570038 0.875351 0.299694924999999 0.206063025 0.55756685 0.582478374999999 0.86804195 0.37263065 -0.51824875 -0.18729175 -0.12583465 -0.06668732 -0.48603725 0.79908585 0.187145299999999 0.15794835 0.41472735 0.422393349999999 0.709959999999999 0.4545271 -0.2982989 -0.08589883 -0.08346767 -0.0345078 -0.3990587 0.7318265 0.1026519 0.1151723 0.2634689 0.2749112 0.6047326 0.1150149940915 0.319046 0.292399362401369 "RHSP" 0.1 1 1 1 1 5 200 0.5 1 11
0.595799468555 0.60203937058375 0.093988213256625 0.158627079624769 0.4088636719325 0.2319970521875 0.5876375 0.6133595 0.0952215 0.1349175 0.615933 0.348113 0.0189607023960753 0.0169306841688174 0.0544111215364641 0.0151046054297013 0.275775617355148 0.0867916516551409 0.54629201651375 -0.0255514106402666 0.039661214186298 0.0349618899252921 0.097650488833697 0.41552964381025 0.5491745 -0.013029 0.01717805 -0.001008435 0.0581907 0.602755 0.0176668941324093 0.0463893320113822 0.0156948402943472 0.0339248490210851 0.0202418745096153 0.260068897218251 0.165489555325 0.333621828625 0.3463036573375 0.28712355975 0.3238690791125 0.31479274125 0.167432 0.332324 0.346363 0.286519 0.326951 0.31318 0.00163151312435572 0.00252026545332942 0.00497940057358674 0.00168298742713032 0.00513922014353238 0.00146303493132896 0.247957 -0.4742471 -0.18612755 -0.25668995 -0.08832249 -0.789151375 0.8073748 0.617285224999999 0.412469 0.563006 0.46641905 0.97188075 0.328782 -0.34968235 -0.1153625 -0.19529925 -0.057542145 -0.68429755 0.74961945 0.29319695 0.254471149999999 0.439667499999999 0.3975583 0.89624485 0.4010703 -0.2344339 -0.06238852 -0.1423907 -0.02724011 -0.5477813 0.6931962 0.1228397 0.1643929 0.2734099 0.2870676 0.8154876 0.317837325817375 0.527837 0.269512765571665 "RHSP" 0.1 1 1 1 1 5 200 0.5 2 11
0.55039673773625 0.81046342916625 0.308545124675375 0.184363911518275 0.47156707107125 0.21258203199375 0.536 0.813904 0.3314085 0.1652565 0.560143 0.251313 0.0150796914013969 0.0257115018460488 0.0406695113216888 0.0171570657602849 0.164462161041903 0.0314401299180761 0.540719744522625 -0.0441094592878149 0.000263794964691625 0.00520270797406725 0.08756221420338 0.3521677647275 0.5475425 -0.00345761 0.001698955 -0.0122409 0.0205558 0.385463 0.0201759910274151 0.0582936072054451 0.0106956602531139 0.0342399296908795 0.0386733004558103 0.0626498910133375 0.25474946225 0.3246934766 0.3432107365 0.248734294875 0.22746878104925 0.280696195125 0.2536955 0.324241 0.3426215 0.2467475 0.232811 0.279382 0.00153544259054314 0.00419819713742881 0.0026608733770792 0.001391851808616 0.0055546492272907 0.00105945736345623 0.205544675 -0.6861591 -0.251634825 -0.260502675 -0.12821435 -0.347821275 0.792655475 0.3586922 0.191955475 0.514917725 0.638636549999999 0.75774575 0.3477154 -0.43768015 -0.14880315 -0.20410645 -0.08185447 -0.22819475 0.7277189 0.1931574 0.1290135 0.3834668 0.47097385 0.6515787 0.4218401 -0.2309637 -0.0727594 -0.1522813 -0.04296728 0.01253214 0.6697884 0.09717075 0.08462811 0.2073195 0.3042499 0.5655309 0.344857808661625 0.4590345 0.175611959893726 "RHSP" 0.1 0.1 1 1 1 1 200 0.5 1 5
0.453250317652088 0.72601448719875 0.0793051046092284 0.217942640401712 0.3746848494175 0.222376479654 0.456336 0.7161175 0.111431 0.20388 0.4017865 0.2363205 0.0115930679341024 0.0249109747499131 0.0764703296048996 0.0144033468231667 0.0404341329025925 0.0186254031644158 0.393923986376375 -0.00384068868107375 -0.0298995295170425 0.0468917451284982 0.0223010842369512 0.623667797264662 0.404698 0.000585606 -0.00858514 0.01155965 -0.001297775 0.649615 0.0194270175064668 0.0194702084959067 0.00955014547459264 0.0158761365902516 0.0459950574939186 0.0985462265559002 0.3529924055 0.26885230001725 0.1890997071913 0.278592014125 0.423478346125 0.31953519875 0.3515085 0.274467 0.1924735 0.276542 0.423252 0.3186815 0.00231432235218534 0.00793006861722708 0.00742326566567925 0.00151513734938385 0.00326156520651364 0.00130265758935917 0.0486496175 -0.35249525 -0.2647871 -0.1135579 -0.297855575 -0.421437575 0.623596525 0.285897274999999 0.14611365 0.422648575 0.674867774999999 1.1479485 0.14711685 -0.2464996 -0.2036074 -0.073570515 -0.216801 -0.00884348699999982 0.57097335 0.18810475 0.0727550349999997 0.280577499999999 0.432931149999999 1.001507 0.2429525 -0.1277708 -0.1355721 -0.03719213 -0.1377916 0.4379608 0.5284536 0.1121655 0.03702372 0.1659328 0.1578236 0.8832133 0.38310844677625 0.4468715 0.123578646159915 "RHSP" 0.1 0.1 1 1 1 1 200 0.5 2 5
0.490658863273125 0.6826960755325 0.321710300422425 0.395637379298225 -0.25900612449235 -0.2271263440345 0.464333 0.690379 0.346285 0.2879375 -0.405925 -0.3063755 0.076185514407719 0.177830403056063 0.260111134071971 0.17107848533714 0.294657649950607 0.146414129676545 0.633359611311562 0.07377249748663 -0.012667963845725 0.262947006162494 0.258050489447841 -0.108227635701925 0.6064765 0.0527785 -0.01702825 0.1938225 0.159452 -0.2531585 0.180555092645722 0.254803349863877 0.135103495157337 0.0853982744196187 0.180472733464636 0.281100635976668 0.31790476475 0.400158791625 0.33883592335 0.2595007187625 0.3019250638425 0.2405230677375 0.3169565 0.3967325 0.33758 0.260356 0.3057395 0.24157 0.00198208516696778 0.0041204389947933 0.00328044863565266 0.00342354295756142 0.00388979400458926 0.00128207140751806 -0.04883539 -1.0847385 -0.833313725 -0.074236955 -0.284555 -1.01801175 1.667902 1.10521775 0.793356 1.1402815 1.35839875 1.12603 0.02857178 -0.81234425 -0.6358845 -0.0399118 -0.20417675 -0.822295 1.262439 0.8777961 0.59837025 0.816225049999999 0.96401025 0.846406249999999 0.1565118 -0.5278604 -0.4302558 -0.00719517 -0.1307861 -0.6305733 1.003961 0.6598986 0.4236756 0.5915666 0.7357953 0.6196488 -0.28645648280675 -0.5370745 0.376713318154251 "RHSP" 1 1 1 1 1 1 200 0.5 1 8
0.53092207088325 0.63625387702625 0.341319695325375 0.222838141929663 0.166860073721488 0.09348174306125 0.5155545 0.6187165 0.3874315 0.162747 0.4245465 0.2841365 0.0424286292792682 0.0682694920219035 0.128211880022365 0.0411258436762941 0.377173613492421 0.208667102446148 0.51333774682575 -0.0319730328441288 -0.0774201950769859 0.160130864104643 0.18864122789965 0.249356778872788 0.51946 0.002307105 -0.0364253 0.09061815 0.0965673 0.344328 0.0480663919492642 0.190493103530451 0.10545894188924 0.0630091231915285 0.0997088935500853 0.177863628678133 0.279964943125 0.451819593 0.34028004975 0.29253873175 0.3285290431875 0.238349006375 0.279165 0.45028 0.3392215 0.2910615 0.3311365 0.238817 0.0020456417001097 0.00447936081154179 0.00308312942047208 0.00198404172720694 0.00477103039804683 0.00172452576491403 0.00190747225000002 -1.0869355 -0.8820593 -0.1852647 -0.25338135 -0.51671465 0.984068025 0.810714525 0.56915365 0.77069385 0.94606945 1.07824275 0.1220472 -0.8137793 -0.66491475 -0.1273144 -0.17707955 -0.4105182 0.8622677 0.6123749 0.432372299999999 0.63805745 0.77680785 0.8875561 0.2696482 -0.5427783 -0.4740905 -0.06724972 -0.1015385 -0.3134011 0.7390935 0.4247539 0.2620324 0.5006652 0.6113605 0.6939764 -0.0048559556536 0.108845 0.368629397555043 "RHSP" 1 1 1 1 1 1 200 0.5 2 8
0.5500378204525 0.691939344939375 0.2056011596745 0.251891320415075 0.45731461429625 0.22218038345625 0.543125 0.6961315 0.2758045 0.2319215 0.521402 0.2552205 0.0125790936219659 0.0193717854465324 0.117045986419284 0.0248050767614707 0.11603047157727 0.0295285034057071 0.418701147858712 -0.039643143703015 -0.00772456904729942 0.00420965305661471 0.0444665319632212 0.6038235644235 0.443369 -0.0027711 0.000161294 -0.001268645 0.007851555 0.610769 0.0362691251141457 0.0317200792325314 0.00797483580674391 0.0196245970323586 0.0233888160618595 0.154980391331678 0.34404264435 0.3848199843 0.3371367906875 0.321185710875 0.3578601083625 0.3022440515 0.343924 0.3859555 0.344412 0.320035 0.361012 0.299866 0.00327983151104761 0.00588165599848869 0.00843787062451656 0.00214670557306716 0.00618941347950528 0.0013097226744309 -0.006309307 -0.558236275 -0.217336075 -0.236927725 -0.1619426 -0.39090335 0.7427933 0.211949525 0.141788675 0.383607475 0.445297074999999 1.3734715 0.006436836 -0.375302 -0.1327223 -0.1709595 -0.0978917 -0.2364746 0.67365635 0.13255575 0.0962576149999999 0.209613949999999 0.2818754 1.166966 0.1515599 -0.2040827 -0.08068015 -0.1076568 -0.05147893 0.2547996 0.6182047 0.07143153 0.06184046 0.0954842500000001 0.1786284 0.9988655 0.475567100519513 0.5732345 0.162932417938439 "RHSP" 0.1 0.1 1 1 1 5 200 0.5 1 9
0.52408698844875 0.78098019552175 0.258001268870375 0.329035660314814 0.3468574467825 0.2491900607175 0.521687 0.775383 0.3065405 0.290271 0.3955195 0.2616215 0.0123883895274427 0.0274704875281167 0.104727346758731 0.039342444661787 0.0590136926871574 0.0418089002751771 0.310643335441344 0.00472017346892375 -0.0472328448662427 0.0171403290184299 0.0215364535097759 0.452395563310071 0.355738 0.000870374 -0.00706645 0.000409173 0.000457309 0.4633705 0.050855074381183 0.0158327441054875 0.0198378899852037 0.0188771097722739 0.0374511905888975 0.113792674265698 0.3396448660875 0.3225347217375 0.35837899745 0.287350640425 0.3362685265 0.35262389 0.339677 0.3226015 0.361793 0.287489 0.338428 0.3526735 0.00248392929229229 0.00699068728771995 0.00576537765524626 0.00202058405434252 0.00341554619344714 0.00209611046395639 -0.0349682 -0.31001145 -0.428695175 -0.204178425 -0.30306795 -0.16235785 0.69973695 0.25870125 0.104309275 0.3990379 0.583076125 1.097367 -0.0092838725 -0.19200415 -0.29399 -0.12928565 -0.1798051 -0.04240284 0.6334806 0.1855049 0.0637779349999999 0.224975149999999 0.312465849999998 1.0107255 -0.000305324399999999 -0.09114111 -0.174975 -0.07712945 -0.09070176 -0.0006942333 0.5745361 0.1263579 0.03402892 0.1057875 0.1430551 0.8894094 0.57109514413909 0.6871625 0.19330514638424 "RHSP" 0.1 0.1 1 1 1 5 200 0.5 2 9
0.412643945631025 0.81402353597525 0.03779912354475 0.216530757533312 0.338576487481 0.21099754457675 0.419807 0.7990035 0.07895375 0.189477 0.414831 0.266656 0.0184759395621556 0.0822687161408447 0.128415925024632 0.0244491794364506 0.108267342353092 0.0676634623998337 0.401295359000375 0.0333004715930785 -0.0881561153375025 0.108180658388248 0.0731218318131562 0.494402511032625 0.41467 0.02020785 -0.06031975 0.0696985 -0.00188186 0.572394 0.03151646645174 0.052274110726058 0.0328368967166192 0.0244567951887592 0.142764097563809 0.21405968015199 0.42183125225 0.200810752572375 0.31383602193625 0.2923190705 0.4250878645 0.308504459375 0.419405 0.203857 0.321537 0.2909495 0.4249385 0.3067645 0.0024763177474028 0.00967914814778226 0.00858409645156522 0.00176906335535983 0.00392173538944432 0.00161622108400385 0.00136785250000001 -0.51678795 -0.518178825 -0.08743995 -0.4568952 -0.62620235 0.725861849999999 0.490182725 0.27415125 0.516711475 1.099554 1.33398175 0.05554939 -0.35393175 -0.3987661 -0.05452871 -0.33609065 -0.502916 0.63878875 0.37656415 0.1453534 0.41652345 0.834616699999999 1.121465 0.1772044 -0.1943226 -0.2906689 -0.02437227 -0.2312342 -0.3223058 0.5736742 0.2751398 0.05223791 0.3012187 0.5280954 0.9099093 0.296927661858375 0.4551715 0.255772153812881 "RHSP" 1 0.1 1 1 1 5 200 0.5 1 10
0.562557101311625 0.8452455892275 0.285794768504238 0.354128064825537 -0.1454231390605 -0.0182352738735 0.4828755 0.7108865 0.2698845 0.1681865 -0.367452 -0.0674272 0.117720136577993 0.30164734931683 0.197364094688431 0.215144564536943 0.272478276858983 0.0609690318825457 0.656871143091093 0.0579582633419175 0.0575600014330025 0.186750653778789 0.29004987835998 -0.0150421399360375 0.536908 -0.00107713 0.02956635 0.0394958 0.057707 -0.00246881 0.263830834108631 0.129833504077724 0.0220682680961651 0.12526784885904 0.309115914834762 0.340355125249332 0.328479256 0.4296518357625 0.309881323875 0.282912435125 0.297744699405 0.36019883775 0.327312 0.438376 0.32408 0.2827055 0.3076935 0.3584885 0.00196788206361267 0.00648159619647157 0.00749103586291928 0.00282886064750299 0.00630822759411655 0.00163016202790066 -0.01257065 -0.467975275 -0.21390145 -0.1264174 -0.1837204 -1.16389025 2.04374575 0.967219749999999 0.46108735 1.19136 1.9107765 1.051477 0.0142363 -0.30941115 -0.1387502 -0.0849542 -0.12506715 -0.95371815 1.9963945 0.774054 0.2997115 1.12626 1.77254 0.88553 0.1846235 -0.2074548 -0.07379661 -0.04652327 -0.06921509 -0.7363976 1.742782 0.3956615 0.2270875 0.949101 1.48709 0.7145645 -0.11573050668 -0.52841 0.578175160426366 "RHSP" 1 0.1 1 1 1 5 200 0.5 2 10
0.56499674105375 0.788497228830625 0.0387696185272 0.25001161227275 0.451596749128375 0.247112238015625 0.5492175 0.7458395 0.08333645 0.2109265 0.527772 0.2898695 0.048354636716898 0.0861174029317629 0.186768570879117 0.0314829874862903 0.185431091404439 0.0536877783961704 0.381653326252125 -0.106631132163858 -0.03462081286434 0.104595295106895 0.107403774936447 0.610433840470113 0.388765 -0.04653435 -0.00749436 0.00886211 0.009772705 0.6911925 0.0408738228511797 0.104968276757326 0.0312010590526782 0.0938915044346833 0.175466967367572 0.243953004237798 0.32926128775 0.3315333987375 0.1908524402025 0.28383954275 0.3241556043625 0.296024643 0.3325445 0.339294 0.1983305 0.2824935 0.3214705 0.292611 0.00288059786271504 0.00856479049725259 0.00455957721184791 0.00124289537028221 0.00305251243723655 0.00098149185406956 -0.065860755 -0.8728543 -0.4494031 -0.2503509 -0.45688135 -0.6828308 0.80610555 0.563817524999999 0.31916505 0.932120675 1.27214925 1.5138635 0.0041124725 -0.7087197 -0.3553965 -0.17516395 -0.4220383 -0.50092125 0.67996375 0.3666297 0.22448745 0.727639249999999 1.0167715 1.2634495 0.1501265 -0.503015 -0.2282006 -0.1182421 -0.322591 -0.1394303 0.566311 0.172362900000001 0.134433 0.5020297 0.6719024 1.005721 0.32042031587575 0.504258 0.313238222745289 "RHSP" 1 1 1 1 1 5 200 0.5 1 12
0.5437732772373 0.722086555831875 0.416395806719125 0.220267149957004 -0.103486241705 -0.04348863903235 0.523854 0.7092435 0.465314 0.1362205 -0.417504 -0.180026 0.0375574090841731 0.0716274633950163 0.123565316971475 0.0639050262227731 0.587107752945961 0.139484125377079 0.62866958536975 -0.0384695333112538 -0.0449996459179875 0.127692737876368 0.165018340442294 0.105327764111687 0.6229945 0.002628295 -0.011988 0.0510858 0.06963705 0.000288304 0.065728824110069 0.304236442845387 0.0727873594524629 0.0609847985303656 0.0953769075608702 0.194931335282346 0.3663010587375 0.349014278775 0.2846744469 0.3183755262125 0.222052013725125 0.2742675466875 0.3649395 0.347976 0.2848345 0.3162215 0.228604 0.2735605 0.00235530128670256 0.00394196103277089 0.0023086294734731 0.00266163658798576 0.00842690376447828 0.00129934486163787 0.0144640425 -1.46571525 -0.730470475 -0.13255895 -0.137705625 -0.52966535 1.1912265 1.0811415 0.506124125 0.793618099999999 0.95682675 1.16271 0.1722964 -0.9137567 -0.48644305 -0.0851005 -0.089249745 -0.40754615 1.016304 0.6289565 0.285674349999999 0.5786063 0.74319395 0.78067215 0.3824668 -0.4975647 -0.2777621 -0.04409769 -0.04509928 -0.3226632 0.88128 0.3387741 0.1277802 0.4075166 0.5182823 0.577956 -0.141690953155875 -0.3993785 0.405304652062349 "RHSP" 1 1 1 1 1 5 200 0.5 2 12
