"","biasMain_1","biasMain_2","biasMain_3","biasMain_4","biasMain_5","biasMain_6","biasCross_1","biasCross_2","biasCross_3","biasCross_4","biasCross_5","biasCross_6","biasFactCorr_1","biasFactCorr_2","biasFactCorr_3","biasFactCorr_4","biasFactCorr_5","biasFactCorr_6","biasTheta_1","biasTheta_2","biasTheta_3","biasTheta_4","biasTheta_5","biasTheta_6","prior","sigma","N","iteration"
"11",0.0928150245,0.052260701,0.44812382425,0.74243488225,0.271586442,0.0995469429325,0.800076196060825,0.0003425185842175,0.0001267906337425,1.85121701775e-05,0.00015983972285,0.800378042708333,1.45773735425,1.45773735425,1.45773735425,1.45773735425,1.45773735425,1.45773735425,0.00760295024999996,0.0182551565,0.376578607,0.066086942575,0.11797868825,0.06566376825,"SVNP",0.01,200,11
"12",0.0274243015,0.12585264725,0.57838882525,0.6775766815,0.12311504625,0.0127925271,0.80011287627368,9.75872092075e-05,0.000153376577655,0.0001323942447905,7.6409555065e-05,0.800260892838785,1.474559625,1.474559625,1.474559625,1.474559625,1.474559625,1.474559625,0.0161736175,0.08287731775,0.25402322975,0.03703274,0.00963441674999999,0.0384370445,"SVNP",0.01,200,12
"13",0.041364139,0.04634916,0.62741676925,0.83150184275,0.16586646925,0.0782163715125,0.799817417934945,0.00041849009016375,9.36136643825e-05,2.5129238205e-05,1.79771310725e-05,0.799769624909735,0.4830895825,0.4830895825,0.4830895825,0.4830895825,0.4830895825,0.4830895825,0.00605918375000003,0.1109109525,0.3942263285,0.132659876375,0.2124129,0.04784477075,"SVNP",0.01,200,13
"14",0.00276658299999999,0.0687890799999999,0.4892283695,0.86719079075,0.1933764245,0.060509184225,0.800001215361607,0.00010369497593,6.2145419245e-05,0.00012178936798875,0.00021319955534,0.800327675767358,1.474288101,1.474288101,1.474288101,1.474288101,1.474288101,1.474288101,0.048437298,0.11428099475,0.26742488075,0.088203489375,0.127435576,0.03965137025,"SVNP",0.01,200,14
"15",0.06990541225,0.0210924877500001,0.417323454,0.69156203275,0.231205491425,0.058205705925,0.799749378799062,0.000388130114245,0.0001796981536625,0.0004119121696025,9.5843959415e-05,0.799781105424225,0.47218761475,0.47218761475,0.47218761475,0.47218761475,0.47218761475,0.47218761475,0.02244563975,0.0385006735,0.31788779625,0.0351853235,0.17617089475,0.023088878,"SVNP",0.01,200,15
"16",0.03864817825,0.01876544025,0.4573563095,0.77352565475,0.1407071865,0.079109324675,0.800155093439625,0.00017343850263,2.07897730775e-05,0.0001141484342625,0.0003334347576825,0.800389971742468,1.46810576175,1.46810576175,1.46810576175,1.46810576175,1.46810576175,1.46810576175,0.07162157975,0.059169025,0.28760622025,0.013929392075,0.15186980525,0.040476219,"SVNP",0.01,200,16
"17",0.04580547025,0.16571330125,0.60439458225,0.58113410575,0.04051216,0.00430922785000001,0.799726635363223,0.0002330150976675,8.2291310645e-05,5.237558012525e-05,0.0001049821362425,0.799949177263283,0.47532974475,0.47532974475,0.47532974475,0.47532974475,0.47532974475,0.47532974475,0.07685795375,0.08676806125,0.24437057225,0.20084380475,0.0694506355,0.034274982,"SVNP",0.01,200,17
"18",0.01952625175,0.00171907500000001,0.43381116175,0.79886999,0.1953027945,0.040919996275,0.8001222863681,0.00014935248517,0.0001582261167125,0.000181279855486,0.00021714829816,0.799843389294455,0.501165378,0.501165378,0.501165378,0.501165378,0.501165378,0.501165378,0.0841095055,0.05078922575,0.387943825,0.03707013723,0.18733735675,0.069875505,"SVNP",0.01,200,18
"19",0.04049639025,0.0381615092499999,0.401521971,0.8435605815,0.266288460175,0.14545393960625,0.800025074482365,0.0004261931822325,9.0498334885e-05,0.000126401095225,0.000150497093,0.800089236323767,0.4989022835,0.4989022835,0.4989022835,0.4989022835,0.4989022835,0.4989022835,0.019239507,0.032663035,0.42056863625,0.0350348769,0.23639363025,0.06030682425,"SVNP",0.01,200,19
"20",0.0172447295,0.069177312,0.424862492,0.861344474,0.2702692843,0.165770891373715,0.800367587086963,0.0003057878084725,0.000439341656285,0.0001093937157325,8.8883408955e-05,0.800402723627505,1.4616384095,1.4616384095,1.4616384095,1.4616384095,1.4616384095,1.4616384095,0.00767854100000004,0.01789961375,0.46548880025,0.08173693608375,0.17939228225,0.021632874,"SVNP",0.01,200,20
"21",0.0131242137499999,0.057617661,0.2743167705,0.841206841,0.234791145625,0.0944040692875,0.79998759900246,0.000107784659875,0.000132889290925,3.32414833925e-05,3.7052844775e-05,0.800003256770303,0.4999545505,0.4999545505,0.4999545505,0.4999545505,0.4999545505,0.4999545505,0.0342228885,0.1893537505,0.2681544535,0.1313867693595,0.15684464275,0.04274816325,"SVNP",0.01,200,21
"22",0.00201806125000004,0.03850905975,0.53371191,0.87511360275,0.2633979805,0.0706877689525,0.800190433920863,0.0001979959225825,5.5646089605e-05,0.0002186976315945,0.000222927914885,0.800364964441999,1.457455421,1.457455421,1.457455421,1.457455421,1.457455421,1.457455421,0.00874008100000001,0.0562087985,0.4951801375,0.0562379057975,0.1404534775,0.00316279200000003,"SVNP",0.01,200,22
"23",0.03442532825,0.032527269,0.4211371865,0.75315013975,0.1390323555,0.099036960615,0.799716340426399,0.000259296917495,0.00022022423164,0.00018254159543475,4.86784912999981e-07,0.799664409730972,0.4810151785,0.4810151785,0.4810151785,0.4810151785,0.4810151785,0.4810151785,0.02122104175,0.03103256775,0.60313566025,0.0604843374,0.07108074075,0.02487974225,"SVNP",0.01,200,23
"24",0.01776003,0.029300215,0.5400293695,0.6689600605,0.2253049865525,0.037696548925,0.799860207955405,7.06822665140001e-06,4.49795062375e-05,0.0001251830068,0.0001980078971175,0.799659628637198,0.461377576,0.461377576,0.461377576,0.461377576,0.461377576,0.461377576,0.127710209,0.11433679325,0.31268956875,0.09498505105,0.09982626025,0.00754485574999997,"SVNP",0.01,200,24
"25",0.0267870835,0.00328026000000003,0.4193347455,0.8203175055,0.205110739625,0.052543119925,0.800002331418175,0.0002856300856725,8.355596889e-05,0.000193509720525,7.636561084725e-05,0.79965188988243,0.47312142225,0.47312142225,0.47312142225,0.47312142225,0.47312142225,0.47312142225,0.000205474499999969,0.0187230805,0.45544546475,0.019126258425,0.116186012,0.06219363175,"SVNP",0.01,200,25
"26",0.0298231155000001,0.0735712835,0.55595006575,0.92095361275,0.14341523675,0.03263532125,0.79984572536744,0.000158907132886,8.32428650749999e-06,9.6038896035e-05,8.8380010711e-05,0.799917423267312,0.5002174055,0.5002174055,0.5002174055,0.5002174055,0.5002174055,0.5002174055,0.03194212625,0.1088541155,0.3195521845,0.0841834333175,0.18312392325,0.0199590845,"SVNP",0.01,200,26
"27",0.07252365425,0.05971034075,0.54684588025,0.740218773,0.198560279725,0.043430427825,0.799705194283795,0.0003309043744075,5.5738748475e-06,0.0004205021080225,0.000171615837405,0.799696132987795,0.4728184235,0.4728184235,0.4728184235,0.4728184235,0.4728184235,0.4728184235,0.000523374249999986,0.080783613125,0.52427185475,0.08673803625,0.23960456075,0.00118643274999997,"SVNP",0.01,200,27
"28",0.01521741525,0.167251073,0.578722604,0.72351869875,0.09862897725,0.055565249925,0.799760610284163,0.00037379559969275,0.0001829556989245,1.0247807177e-05,7.9622023485e-05,0.799811309190398,0.47892671725,0.47892671725,0.47892671725,0.47892671725,0.47892671725,0.47892671725,0.03477923075,0.06766433625,0.180264969,0.00565179075,0.10852974,0.02122216375,"SVNP",0.01,200,28
"29",0.066811952,0.04323747775,0.46289703625,0.7235557085,0.18931480025,0.111030566525,0.800242220734884,0.000525205433095,6.5273747355e-05,1.46695240625e-05,9.91948525025001e-06,0.800293816004378,1.45548822475,1.45548822475,1.45548822475,1.45548822475,1.45548822475,1.45548822475,0.01391364275,0.1019622245,0.32970967525,0.014618477825,0.15377254775,0.06591649025,"SVNP",0.01,200,29
"30",0.0214995135,0.0198303990000001,0.53902827675,0.79977847475,0.130656464,0.1048115247475,0.799675791719605,2.002100937e-05,0.000160257789936775,0.0001455628841105,9.833079398725e-05,0.799814413480193,0.48394405175,0.48394405175,0.48394405175,0.48394405175,0.48394405175,0.48394405175,0.01582136125,0.0933632895,0.36198112975,0.04124132965,0.13767055925,0.0166118735,"SVNP",0.01,200,30
"31",0.024803983,0.01274799575,0.37364645,0.94280328225,0.15402373475,0.085086323897,0.800117874428519,0.0002999716877675,7.296548610175e-05,0.0001524586512125,9.46019530525e-05,0.800180142591308,1.47249037175,1.47249037175,1.47249037175,1.47249037175,1.47249037175,1.47249037175,0.026013139,0.0235728645,0.41263732775,0.1133044998635,0.211375248,0.085787488,"SVNP",0.01,200,31
"32",0.07840727575,0.06596897575,0.377922199,0.7554400075,0.184856988375,0.14241656848325,0.800005549842299,9.00651001125e-05,2.764870148975e-05,3.797449264925e-05,0.000349948634285,0.800022725484184,0.502901711,0.502901711,0.502901711,0.502901711,0.502901711,0.502901711,0.0718231785,0.00946126349999998,0.41858840925,0.025726999314,0.266599487,0.05699650925,"SVNP",0.01,200,32
"33",0.02298673775,0.01222378675,0.57542170575,0.82765695375,0.107430585,0.078084161025,0.800124854504353,0.0002270691672125,0.0001073135137225,5.33009678425e-05,4.55851877525e-05,0.800359947241275,1.48561211675,1.48561211675,1.48561211675,1.48561211675,1.48561211675,1.48561211675,0.0468497675,0.0535237835,0.28768806825,0.0742224775,0.0561746305,0.03539119225,"SVNP",0.01,200,33
"34",0.03088568475,0.11356513975,0.39586123625,0.69668527025,0.221875509825,0.16875624242245,0.799725061527538,7.7347665131e-05,1.80439037375e-05,0.000337720059765,1.458655122e-05,0.800026260177005,0.49874581975,0.49874581975,0.49874581975,0.49874581975,0.49874581975,0.49874581975,0.0409938555,0.03066023,0.30882919425,0.00639247327499998,0.17485974825,0.05083912225,"SVNP",0.01,200,34
"35",0.0874070395,0.1199071015,0.593697748,0.69473920425,0.07713934975,0.00485856125,0.799898498819393,4.97302736225e-05,4.65004231774999e-06,0.0001034151902175,8.5646364175e-05,0.799896115871325,0.50000190975,0.50000190975,0.50000190975,0.50000190975,0.50000190975,0.50000190975,0.0622377105,0.13217646325,0.26567274825,0.02670118535,0.02913091475,0.041538792,"SVNP",0.01,200,35
"36",0.043719165,0.015838668,0.64425344975,0.8434973135,0.1119102855,0.003215144625,0.80000640428999,0.000284496889385475,0.000143839962329,5.82980214325e-05,1.5992662285e-05,0.800180767414565,1.484781554,1.484781554,1.484781554,1.484781554,1.484781554,1.484781554,0.04410519625,0.11447043775,0.22867940725,0.01081302415,0.10809144525,0.02035164675,"SVNP",0.01,200,36
"37",0.01019537175,0.02795399925,0.6230224535,0.803546447,0.1845245265,0.0413274591,0.79986230199685,0.0003751666167825,0.0002056144432505,0.00012892455804,4.62572827675e-05,0.79983114431998,0.4802544105,0.4802544105,0.4802544105,0.4802544105,0.4802544105,0.4802544105,0.0495653555,0.05499822525,0.29717012575,0.00603093532499999,0.16276082375,0.02988408975,"SVNP",0.01,200,37
"38",0.06795695925,0.06864985475,0.49013982225,0.7018885,0.263816885725,0.1259308744275,0.800165756761042,0.00017614495369975,2.50647571605e-05,0.00016221015403475,1.55072219225e-05,0.80005320085285,0.500761985,0.500761985,0.500761985,0.500761985,0.500761985,0.500761985,0.05767852825,0.00516603775000002,0.3737815795,0.00252858745000001,0.1703819135,0.03818892175,"SVNP",0.01,200,38
"39",0.0594914815000001,0.0470741465,0.518595846,0.77629719325,0.0920363675,0.1050721185075,0.800272065935084,0.000204571919175,0.000136245563125,0.00010467971673,0.000336808566912,0.800226930865558,1.471926212,1.471926212,1.471926212,1.471926212,1.471926212,1.471926212,0.0363276725,0.05604590525,0.4369079065,0.070715948675,0.14347178325,0.02112384525,"SVNP",0.01,200,39
"40",0.142544719,0.0571514525,0.56792254325,0.70914989,0.05816408,0.064103487272,0.800132985668058,9.2039804975e-05,0.0001012443453825,0.0001440852646875,3.6265270745e-05,0.79994018243804,0.50018496025,0.50018496025,0.50018496025,0.50018496025,0.50018496025,0.50018496025,0.05402693675,0.1974815835,0.29185299875,0.140962941,0.17079968275,0.058453491,"SVNP",0.01,200,40
"41",0.053388447,0.090072673,0.35736321925,0.75287070275,0.194880454225,0.09461830343,0.799990101915925,2.39614037425e-05,0.000190886882825,0.0001274001456675,7.7848945715e-05,0.799940283029745,0.4994541615,0.4994541615,0.4994541615,0.4994541615,0.4994541615,0.4994541615,0.02829586625,0.0041181515,0.46089070875,0.048511767325,0.22428905575,0.0561488595,"SVNP",0.01,200,41
"42",0.01801892175,0.050551951,0.45635666125,0.8187912925,0.205497713,0.00462503345000001,0.800060677610228,0.0003229841264975,0.000100074789575,7.030541314e-05,0.0001292774702075,0.800364548205095,1.46923169575,1.46923169575,1.46923169575,1.46923169575,1.46923169575,1.46923169575,0.0328277745,0.02721121925,0.36681852875,0.041636508225,0.13933226575,0.114178908,"SVNP",0.01,200,42
"43",0.07900845175,0.03695625,0.5813607375,0.72500336825,0.11941311275,0.10660201820925,0.79971454611275,0.000126995148865,0.000127835152287,0.00017775208047475,2.87170864525e-05,0.799736659505128,0.48076904525,0.48076904525,0.48076904525,0.48076904525,0.48076904525,0.48076904525,0.0324162215,0.1042201445,0.22975184925,0.07519387975,0.08375934275,0.04435134075,"SVNP",0.01,200,43
"44",0.075383909,0.05617143925,0.39663028225,0.73443483575,0.205420429275,0.0313590251,0.799885353018625,0.0002274717426325,2.799539577e-05,9.18068178725e-05,0.0003114419693225,0.799817410007433,0.47733075175,0.47733075175,0.47733075175,0.47733075175,0.47733075175,0.47733075175,0.04188546925,0.1314947585,0.28832586875,0.04108973335,0.225206562,0.059688527,"SVNP",0.01,200,44
"45",0.0558016775,0.0953829485,0.534713778,0.712835947,0.12064012625,0.019179176825,0.799767903416687,9.1456086785e-05,3.191200546025e-05,6.459784728775e-06,6.400508891e-05,0.800096128218888,0.50007280575,0.50007280575,0.50007280575,0.50007280575,0.50007280575,0.50007280575,0.01015778875,0.06770599425,0.53909361175,0.017698183,0.103069917,0.08206499075,"SVNP",0.01,200,45
"46",0.01895282125,0.02413308525,0.464014986,0.7472231615,0.17236765825,0.1076074541275,0.800374056428275,0.00022101916149625,0.0001235701299575,0.000290212568085,0.00021667991695125,0.80018845766922,1.48064560175,1.48064560175,1.48064560175,1.48064560175,1.48064560175,1.48064560175,0.02075197625,0.00983948200000001,0.246877362,0.01987387515,0.1185733355,0.0599203635,"SVNP",0.01,200,46
"47",0.09785813575,0.03324975525,0.422318526,0.79001033775,0.2950057240175,0.07532397911825,0.80003711437644,9.898388764025e-05,0.00011084485905,3.24883667175e-06,7.896546943e-05,0.799961064577973,0.5006408595,0.5006408595,0.5006408595,0.5006408595,0.5006408595,0.5006408595,0.013325862,0.00625953725,0.41612647075,0.1358050188275,0.2000923075,0.07030871125,"SVNP",0.01,200,47
"48",0.0779696905,0.129258208,0.58520752575,0.61191840175,0.05346358025,0.0940294055575,0.799693521584604,0.000253387632905,0.00018728797002375,0.0001631347318865,0.000101834839695,0.799710264152639,0.47913385625,0.47913385625,0.47913385625,0.47913385625,0.47913385625,0.47913385625,0.02530159075,0.16474138475,0.14365101,0.0804356815,0.10855285025,0.00716935574999999,"SVNP",0.01,200,48
"49",0.00565776824999997,0.09826928275,0.56354113475,0.8244205435,0.14073631875,0.02218232685,0.799933144424003,0.0002676084866275,5.201964459e-05,5.95092183425e-05,0.0001427181891275,0.79998666893048,0.49989138725,0.49989138725,0.49989138725,0.49989138725,0.49989138725,0.49989138725,0.0277289545,0.01962428125,0.447254335,0.033456055,0.1416655975,0.03537322875,"SVNP",0.01,200,49
"50",0.05192884975,0.147565048,0.4528034555,0.689091922,0.234150335475,0.04966891375,0.799959109906183,0.000248513829817,3.0604647256e-05,0.0001592869238925,1.02180262125e-05,0.799808582438248,0.4683110955,0.4683110955,0.4683110955,0.4683110955,0.4683110955,0.4683110955,0.03812951825,0.0752921605,0.366112168,0.0873590931675,0.119221948,0.034470418,"SVNP",0.01,200,50
"210",0.036541617,0.0316676155,0.4518653355,0.731037617,0.1913649747,0.1318964040575,0.800001020693977,5.5264613345e-07,4.16358172615e-07,2.041991795375e-06,1.7075194685e-07,0.800000194374061,0.50040704575,0.50040704575,0.50040704575,0.50040704575,0.50040704575,0.50040704575,0.02849234225,0.0187505645,0.43741153625,0.019392785275,0.2240153495,0.0767552375,"SVNP",1e-04,200,1
"211",0.077948675,0.00363477950000002,0.46427811525,0.7128090625,0.207647696675,0.065150649575,0.800003615119482,3.37805937762e-07,1.5387624079525e-06,1.635277968275e-06,2.209138405775e-06,0.800002915993698,1.46797581775,1.46797581775,1.46797581775,1.46797581775,1.46797581775,1.46797581775,0.01729941525,0.06686455175,0.29000048,0.03383681225,0.2108202985,0.00678308574999997,"SVNP",1e-04,200,2
"212",0.036359274,0.0792558290000001,0.47006522225,0.688123151,0.13844470125,0.1104843492755,0.799999988847977,1.59934405675e-07,5.4225958055e-07,5.02813751525e-07,2.3991130444575e-06,0.800002046979283,0.480615837,0.480615837,0.480615837,0.480615837,0.480615837,0.480615837,0.02397393275,0.05644699175,0.30625551875,0.054980720375,0.23822970525,0.0121605185,"SVNP",1e-04,200,3
"213",0.02232354325,0.06586787525,0.50079102275,0.681472638,0.14853212,0.19269467068085,0.799996076489275,1.496728176975e-06,1.231738494225e-06,5.2784918995e-07,2.9295704985e-07,0.800001901927105,0.47878338175,0.47878338175,0.47878338175,0.47878338175,0.47878338175,0.47878338175,0.0566546915,0.085662523,0.4282620575,0.00393775785,0.1512884715,0.02002021125,"SVNP",1e-04,200,4
"214",0.1528501285,0.0854286805,0.4268795145,0.73038594075,0.1466765395,0.056235426095,0.800001692368499,4.9221319838e-07,5.325878292275e-07,2.7116710008e-06,5.82558803025e-07,0.800001325651569,0.48059785825,0.48059785825,0.48059785825,0.48059785825,0.48059785825,0.48059785825,0.04978529475,0.017475126,0.29670543675,0.041733877075,0.11806309625,0.0566111315,"SVNP",1e-04,200,5
"215",0.012226066,0.0367327200000001,0.4810826305,0.9001656995,0.1501086565,0.10000408055,0.80000005634673,3.342435848075e-07,8.206441338e-07,2.377648175525e-06,1.3356333149e-06,0.800001498343632,0.50027493375,0.50027493375,0.50027493375,0.50027493375,0.50027493375,0.50027493375,0.07733643775,0.0812043985,0.3673516865,0.140558846725,0.23049996425,0.0404478635,"SVNP",1e-04,200,6
"216",0.0576231325,0.02027101175,0.514550332,0.76172288325,0.12527788825,0.0410965832,0.800000326648323,7.2745255e-07,1.24225580897e-06,1.647060778408e-06,1.20958042661625e-07,0.8000004809852,0.4998581065,0.4998581065,0.4998581065,0.4998581065,0.4998581065,0.4998581065,0.00020295524999997,0.0406235915,0.38525018725,0.0627423038,0.0716309955,0.0865816455,"SVNP",1e-04,200,7
"217",0.1521648525,0.323548316,0.50710018825,0.48227421525,0.078571628,0.021371732225,0.800000321240137,1.9135254075e-06,2.76650743063e-06,2.32988643868e-06,1.81483004375e-07,0.800000466550252,0.50012203875,0.50012203875,0.50012203875,0.50012203875,0.50012203875,0.50012203875,0.04279122125,0.13364441625,0.12036312695,0.14174140875,0.0577010015,0.0331111255,"SVNP",1e-04,200,8
"218",0.0072672855,0.0606644347500001,0.594750584,0.80635542,0.132921101,0.0192733053,0.800001757842641,2.316883609875e-06,3.20114326484925e-06,1.194231208955e-06,2.21371126848475e-06,0.799999849478097,0.47690961825,0.47690961825,0.47690961825,0.47690961825,0.47690961825,0.47690961825,0.03141935525,0.02039738025,0.41960207775,0.019638554825,0.1399357925,0.00842122725,"SVNP",1e-04,200,9
"219",0.05930240975,0.01717862225,0.5434601635,0.81979946875,0.14661633975,0.056011336225,0.799998994158875,1.4863549715e-07,8.83152836825e-07,1.80012202185e-07,8.621572822375e-07,0.800000113568505,0.50041331125,0.50041331125,0.50041331125,0.50041331125,0.50041331125,0.50041331125,0.00135657424999996,0.03417263575,0.2924197495,0.04504268405,0.147103372,0.00470580949999999,"SVNP",1e-04,200,10
"220",0.00422293275000002,0.01064119425,0.5186268065,0.76897543575,0.14952116375,0.115571731775,0.799999228866967,4.4095373598625e-06,2.2553047009375e-06,3.95271787500001e-08,3.727951779025e-07,0.800002583540069,0.4999749435,0.4999749435,0.4999749435,0.4999749435,0.4999749435,0.4999749435,0.00373067049999998,0.00616195424999999,0.301598954,0.03002473825,0.12596728925,0.082984413,"SVNP",1e-04,200,11
"221",0.02702124175,0.05094925625,0.59294446775,0.82324697275,0.07730302175,0.0766960406175,0.799999200258741,1.5305173376725e-06,1.14093150565e-07,4.0978025875e-07,7.9315572311e-07,0.799999544685344,0.5001656055,0.5001656055,0.5001656055,0.5001656055,0.5001656055,0.5001656055,0.121764026,0.08687870625,0.44494136825,0.00450491012500004,0.08855277975,0.06001188875,"SVNP",1e-04,200,12
"222",0.0203810692500001,0.07861569025,0.660521913,0.73695007325,0.091268437,0.09345228064,0.800000394066937,1.056740963425e-06,5.661067131825e-07,1.641423751375e-07,1.949241934525e-06,0.799999465740287,0.47768076675,0.47768076675,0.47768076675,0.47768076675,0.47768076675,0.47768076675,0.005117867,0.0888575135,0.232593223,0.0622477815,0.048198653,0.0148747135,"SVNP",1e-04,200,13
"223",0.02690516,0.0397238645,0.5150919165,0.80989818575,0.17054328425,0.12504061237985,0.799998943963916,6.4154515895e-07,4.281399256e-07,5.87722238765e-07,2.7764373188e-06,0.799998869445809,0.50015317,0.50015317,0.50015317,0.50015317,0.50015317,0.50015317,0.01336496225,0.06898940975,0.21724419325,0.025354051425,0.08709081575,0.0383408505,"SVNP",1e-04,200,14
"224",0.03759682675,0.00339948300000004,0.52996846475,0.861109228,0.194577722,0.1223472075275,0.800000417730973,1.488489282225e-06,5.50480091595e-07,4.74905037250001e-08,2.0167883466825e-06,0.799999500626808,0.48257032775,0.48257032775,0.48257032775,0.48257032775,0.48257032775,0.48257032775,0.0123859085,0.02051461625,0.3268659885,0.0904420237975,0.17960522,0.04050112275,"SVNP",1e-04,200,15
"225",0.0179835115,0.03720608175,0.48979732425,0.69680290025,0.201208224525,0.07610142815,0.799998351173315,1.7964916331175e-06,8.116718276525e-07,7.5171083105e-07,3.259530941725e-06,0.79999975991743,0.47204760375,0.47204760375,0.47204760375,0.47204760375,0.47204760375,0.47204760375,0.04737408775,0.15102968025,0.280445568,0.060784221225,0.1150948275,0.0447725235,"SVNP",1e-04,200,16
"226",0.00904609699999998,0.0584547505,0.52156186875,0.8515003255,0.154368668,0.0538384083,0.799999515180773,7.9325216315e-07,1.49608785325e-07,1.1185842091e-06,2.368956228975e-06,0.800000277913597,0.4998614315,0.4998614315,0.4998614315,0.4998614315,0.4998614315,0.4998614315,0.0727831025,0.05856771275,0.3468139175,0.0239346199,0.26891128825,0.0507658095,"SVNP",1e-04,200,17
"227",0.0348093524999999,0.0418846685000001,0.66419077675,0.89502090225,0.175513023,0.07379920395,0.800000189185561,9.596772246e-07,6.444483287325e-07,7.563159001925e-07,1.723091974275e-06,0.799998629804586,1.48628492675,1.48628492675,1.48628492675,1.48628492675,1.48628492675,1.48628492675,0.0191148705,0.04654122275,0.363333038,0.050219447,0.08444838075,0.02656886075,"SVNP",1e-04,200,18
"228",0.09398050625,0.0696458455,0.58378668075,0.711409903,0.099619298,0.027231210175,0.799999093914788,5.03905185725e-07,4.3298464745e-07,1.06582280723e-06,1.25170444055e-06,0.79999954117606,0.5003561445,0.5003561445,0.5003561445,0.5003561445,0.5003561445,0.5003561445,0.02281984825,0.04955514425,0.25132983225,0.03163488125,0.091212894,0.02036043725,"SVNP",1e-04,200,19
