"lambdaMainC[1]" "lambdaMainC[2]" "lambdaMainC[3]" "lambdaMainC[4]" "lambdaMainC[5]" "lambdaMainC[6]" "lambdaCrossC[1]" "lambdaCrossC[2]" "lambdaCrossC[3]" "lambdaCrossC[4]" "lambdaCrossC[5]" "lambdaCrossC[6]" "PsiC[1,2]" "theta[1]" "theta[2]" "theta[3]" "theta[4]" "theta[5]" "theta[6]" "parameter" "maxTree" "sumDiv" "prior" "scaleGlobal" "scaleLocal" "dfGlobal" "dfLocal" "nu" "scaleSlab" "N" "cross" "iteration"
98.3720928400621 115.400055466244 78.2301000628265 118.8800346654 132.634594001231 50.3254124353388 75.8676097409428 140.849127692656 70.1701549362538 67.4670581349302 147.57675509413 73.8222873961398 59.0664546029778 107.078622752797 95.997560639748 98.0625745076191 115.674657304969 140.374763405216 122.44224154429 "n_eff" 7 0 "RHSP" 0.1 0.1 1 1 1 0.1 100 0.2 1
0.999450631212744 0.993803592522721 1.01398543646996 0.998453334358362 0.985117461137179 1.04826866862003 1.01262338722733 0.981313161737221 1.02123902882938 1.00862666647607 0.996193869299394 1.00153100478316 1.02002864379173 0.994653699737109 1.00607233046368 0.986708336625605 0.993091619471596 0.983175392668772 0.986251734898498 "Rhat" 7 0 "RHSP" 0.1 0.1 1 1 1 0.1 100 0.2 1
52.0023349698005 96.531449639197 30.138675897889 28.183071236726 92.5355638741459 98.991920822406 15.5799824362277 155.13263211125 184.051443378205 114.047030154372 150.35357558841 77.6412045738289 67.105721176598 72.8129079834693 86.2489714310638 83.5740668724683 125.074342697375 50.1467334278691 73.2900317098533 "n_eff" 7 0 "RHSP" 0.1 0.1 1 1 1 0.1 100 0.2 2
1.00122296188568 1.00423295924253 1.00774923399921 1.02252046420983 1.04915393420058 1.00875917933347 1.09500688698866 0.989639841487418 0.980049792619039 0.983354904023459 0.982909187178262 1.02250708808954 1.04203965153102 1.00655365637429 0.989263413991679 1.0021069883868 1.01037489280685 1.00699662870862 1.01527458369211 "Rhat" 7 0 "RHSP" 0.1 0.1 1 1 1 0.1 100 0.2 2
87.1538139610234 64.0327241881256 32.1489537362629 23.0367429907079 77.1590869575886 36.3599603970081 16.2142143345417 66.1568954963989 26.7210617447829 76.9702145658162 55.5907268289973 37.9824283407569 35.7307380358739 90.9754684156647 97.9684450781818 44.2672942456374 89.7796483674906 92.5037231150415 92.8968466644627 "n_eff" 7 0 "RHSP" 0.1 0.1 3 1 1 0.1 100 0.2 1
1.01103193742837 1.05369837030534 1.10042240666624 1.09053261465167 0.991985027224256 1.04003760705582 1.09265933835954 1.03891697125381 1.04273346464777 1.02375014134096 1.02765844124341 1.08299742677571 1.03890655809857 1.03874463324782 0.996341090236284 1.04366056355486 0.990175051405871 0.997055857674067 0.981238903455522 "Rhat" 7 0 "RHSP" 0.1 0.1 3 1 1 0.1 100 0.2 1
31.2086052529938 71.2400218434497 69.1826272798272 60.7364840214 81.0267116677199 62.5726674487912 51.647943095197 102.905354185809 103.126306163265 31.5038328776697 78.3568873608986 96.797804133427 77.9643154036166 81.5691021944018 100.014280722115 97.9943147335239 120.536073141796 68.4167341722184 159.904930252933 "n_eff" 7 0 "RHSP" 0.1 0.1 3 1 1 0.1 100 0.2 2
1.04202763188284 1.01790262712144 1.02594256365523 1.01306707938488 1.01338558859701 1.01867650682961 1.00379067583662 1.00963612274731 1.00254893917716 1.03628384182916 1.04846484111441 0.992127048821264 1.01888618866364 0.997219820446375 0.983632107835102 1.00776304048658 1.01609069037765 0.996969301102275 0.982270096962936 "Rhat" 7 0 "RHSP" 0.1 0.1 3 1 1 0.1 100 0.2 2
111.000745529766 83.8088448859717 31.8694589211486 104.542544973383 92.4301317275061 98.1902276995817 111.092238884608 112.234795266305 62.4836625974321 116.306717246915 66.3459232032027 130.861550345658 161.373899786492 128.744162930375 121.71351705748 104.686891624384 100.338427020238 98.5970982665747 78.2237363393501 "n_eff" 7 0 "RHSP" 1 0.1 1 1 1 0.1 100 0.2 1
1.02057338565459 0.98866763236885 1.03559137627918 0.988290251126703 1.01195733295492 0.99286974464824 0.980517322916908 1.00336191198231 1.01926056681067 0.994528991830709 1.02537553389578 1.01215498127552 0.991699890395747 1.02378391344364 0.989733190938259 0.983672268015358 0.980951358402963 1.01341639026707 0.988888578253201 "Rhat" 7 0 "RHSP" 1 0.1 1 1 1 0.1 100 0.2 1
85.4386749770013 82.3520461485979 122.896278884461 99.1919544973653 93.1343750043668 115.53699699978 34.5076883252751 90.6630329800299 95.1532279349018 99.1664911439408 61.3798706278614 81.291220790524 64.6634564128818 71.186004152634 83.1735829483049 95.2675703790922 105.176190452223 67.8679272628935 93.0020983082087 "n_eff" 7 0 "RHSP" 1 0.1 1 1 1 0.1 100 0.2 2
0.981097112168952 1.03390342407785 0.989451034257741 1.00463565786671 0.988845839561926 1.01032135964944 1.03887485276557 1.0099849888056 1.03800629860842 0.992528513462211 1.02728697753329 0.996355597365419 1.03717256324946 1.02298972181056 0.996486130626462 0.994320441835352 0.997922440682273 0.994808755220703 0.996349460220487 "Rhat" 7 0 "RHSP" 1 0.1 1 1 1 0.1 100 0.2 2
50.9727876716432 100.18917414835 80.6772530962446 157.097761470815 105.516789632885 116.610788747865 113.396459605845 154.021246699996 158.018779676674 90.8509946876765 106.951802991213 170.009376157818 121.467827189064 49.6935055032461 71.6590574519528 154.621188135424 114.335591934824 83.4368803030571 96.0606648135931 "n_eff" 7 0 "RHSP" 0.1 1 3 1 1 0.1 100 0.2 1
1.0476608809987 0.998169514024767 1.02427130946082 0.986296172005815 1.00129347618585 1.01328767534381 0.99001227614571 0.993301794457293 1.00732747991365 1.01831036289939 0.988387377816347 0.98556766797456 1.00825014688831 1.00225045945836 1.00073295254024 0.986801935398816 0.995875227830415 0.983816921600213 1.00795114174651 "Rhat" 7 0 "RHSP" 0.1 1 3 1 1 0.1 100 0.2 1
118.430659470916 100.780186474171 68.7858668246508 86.238934674799 69.0708750514905 168.496089224443 89.8271892484768 141.402269864053 154.73473601776 47.7328444793067 122.726264256162 101.283390181027 101.912220548806 75.2709239646537 80.9300885993564 115.472064223621 86.2719243855482 47.9773023383021 129.122878609738 "n_eff" 7 0 "RHSP" 0.1 1 3 1 1 0.1 100 0.2 2
0.993734115486349 0.994862763700814 1.01462659201755 1.01172421050643 0.999462184402883 0.980592115968459 1.00690673817803 0.990545055338498 1.00179486383127 1.0300304265295 0.985020505743604 1.00089798952649 0.985171750432002 1.0361916664391 1.02693687528092 1.00019858550651 1.03529708621897 1.03135120791433 0.987689223959859 "Rhat" 7 0 "RHSP" 0.1 1 3 1 1 0.1 100 0.2 2
81.2389151923975 86.0606215821598 189.767110072794 52.2216885317268 88.1303881949082 92.9552704841815 48.3577364047696 92.5717945385508 156.842355246398 69.7160272838621 99.4370814571226 111.390305586901 132.786429783402 87.524151378869 81.7925196828516 66.9676913276919 52.7179035840235 97.4209669417294 169.364591953189 "n_eff" 7 0 "RHSP" 0.1 0.1 1 3 1 0.1 100 0.2 1
0.984988263814191 0.981771743491384 0.987743038779658 1.02264396525438 0.984588652798923 1.00401723115488 1.01431748651654 0.985021498234611 0.988750134654857 1.03850135589704 0.991002922549697 0.985781067730834 0.990963785833114 0.988115873122292 0.989540029802624 1.01539432836126 0.995342764310412 1.0144646566763 1.0244964543047 "Rhat" 7 0 "RHSP" 0.1 0.1 1 3 1 0.1 100 0.2 1
114.973048741793 109.581880036942 65.8154980104407 43.4414181037312 99.9098130143891 108.496565097798 41.1171644337245 57.0317553883724 56.1826333167247 83.6693110072366 98.9682119126967 24.9712530065747 93.5903770651576 117.550190874174 127.364890157225 108.432968484313 129.79604314438 70.4933485505353 105.530265288744 "n_eff" 7 0 "RHSP" 0.1 0.1 1 3 1 0.1 100 0.2 2
0.988748133092181 0.993092012880628 1.04773942466869 1.00321700203978 0.991155272407602 0.986667551104433 1.02442308950486 1.01449541733221 1.02642212066941 0.983517613410602 0.994195944818069 1.04009507064895 0.994121441374134 0.983105725298285 0.99311647701242 0.990924853925448 0.991122950886266 1.00245108326019 0.996848194688514 "Rhat" 7 0 "RHSP" 0.1 0.1 1 3 1 0.1 100 0.2 2
100.695526908051 79.2373706108883 118.964812121367 69.8995855350529 78.9000562930932 87.7471751334137 97.8094989260922 40.2037701861743 103.715157002346 43.5397333393518 75.9007817437921 92.0367759782796 75.6715196858476 161.578696013038 43.4241481485818 83.1441410978599 108.372358809373 57.861421798141 86.17107387259 "n_eff" 7 0 "RHSP" 1 0.1 1 3 1 0.1 100 0.2 1
0.997530633627483 0.999377729401095 1.0080828361005 0.988985839829844 0.992708863956957 0.981265966963157 0.982464318996983 1.0488186021682 0.98877572355807 1.0671636877894 0.984682910212582 0.993852930182585 0.987940425895362 0.98393838801464 1.02489600622195 1.00137430504946 0.991390492996312 0.997437663257838 1.00597730907686 "Rhat" 7 0 "RHSP" 1 0.1 1 3 1 0.1 100 0.2 1
52.1033519886645 70.2601736748881 32.5803787957643 20.7566061847231 140.678804242032 146.630105209317 25.9021374684626 168.807841801683 97.2991183630619 61.4356124024064 55.8580044748137 85.0482988978958 77.6416516188327 119.34337888222 80.7064696910581 116.745264943868 115.362916628751 40.378533592706 96.9516865904834 "n_eff" 7 0 "RHSP" 1 0.1 1 3 1 0.1 100 0.2 2
1.03084669219695 0.983802784988853 1.020748257614 1.11257000991718 0.99795995768917 1.00865439699853 1.06790059871185 0.981933332055424 0.996045623127345 1.06299653880584 1.03053520595737 1.02811333796012 1.02227534604301 0.995854070275229 0.994848951113371 0.998541446347594 0.988379766133629 1.06187018930136 0.984021440401231 "Rhat" 7 0 "RHSP" 1 0.1 1 3 1 0.1 100 0.2 2
91.7138729377536 149.646830344095 87.5340036911829 70.0094797967917 126.553683631733 147.932140718621 75.6128465439628 89.3713171926639 129.831190838012 114.256224290638 116.236858635196 93.2159388245367 76.6798445474301 104.496389054984 96.4613632499413 108.280550170362 126.646066404879 84.4400456649578 67.1028858670489 "n_eff" 7 0 "RHSP" 1 1 3 1 1 0.1 100 0.2 1
0.993502374245479 0.987229857923414 0.9990085587972 1.07147923627976 0.994048048607737 0.986466777167217 1.03351070031984 0.991058479239239 0.981106052482405 0.998196243842903 0.995762666405731 0.99339040443706 1.00543863423228 1.03321672124028 1.01735334426301 1.00116811958558 0.986173718605192 1.00481094489634 1.00414735609665 "Rhat" 7 0 "RHSP" 1 1 3 1 1 0.1 100 0.2 1
104.41245948981 88.543726710802 110.931736881756 79.0929682234893 86.7924865505301 99.0657129987315 120.951673077683 116.20911343087 104.648695608916 64.1475349877169 92.7394405885761 78.1834407992296 93.6073169454135 92.2731118849877 90.0037688336969 92.0282911013904 111.160393330574 82.1717841718499 108.112049572308 "n_eff" 7 0 "RHSP" 1 1 3 1 1 0.1 100 0.2 2
0.985851425869524 1.005655767006 0.993260849224154 0.982228235004461 0.981206362129786 0.984111471829016 0.992411630631997 0.98610487658718 1.00238915108403 1.01621433846957 0.993324367977991 0.983373425500395 0.994913514821969 0.984346077598937 0.980784448032013 0.987874902279874 0.982835967042347 0.984369701173548 0.994129557660995 "Rhat" 7 0 "RHSP" 1 1 3 1 1 0.1 100 0.2 2
