"lambdaMainC[1]" "lambdaMainC[2]" "lambdaMainC[3]" "lambdaMainC[4]" "lambdaMainC[5]" "lambdaMainC[6]" "lambdaCrossC[1]" "lambdaCrossC[2]" "lambdaCrossC[3]" "lambdaCrossC[4]" "lambdaCrossC[5]" "lambdaCrossC[6]" "PsiC[1,2]" "theta[1]" "theta[2]" "theta[3]" "theta[4]" "theta[5]" "theta[6]" "parameter" "maxTree" "sumDiv" "warmupT1" "warmupT2" "sampleT1" "sampleT2" "prior" "sigma" "N" "cross" "iteration" "pos"
7219.80379078471 7041.82357713419 6912.75628510366 4898.89923719843 6803.5477922473 7173.08336187557 7789.32553633379 8356.16402667573 7908.83666422624 8053.79776767503 7944.19329537099 8883.9127294412 4037.32894183278 8725.96523106309 7217.23604411115 7996.30391152107 3658.24518321254 7978.7092523159 8620.90066031909 "n_eff" 5 0 7.965 12.011 14.92 13.672 "SVNP" 0.0316227766016838 200 0.5 1 12
0.999806429983314 0.999891788071808 0.999850485909636 1.00018170734984 0.999856175832423 1.00009587178808 1.00014205316358 0.99986666874579 0.999979079526878 0.999801236159041 0.99986573165419 1.00003315370598 1.00014361145513 0.999831626631767 0.999866641406656 0.999890089973876 1.00002267492123 0.999948535483238 1.00001988841198 "Rhat" 5 0 7.965 12.011 14.92 13.672 "SVNP" 0.0316227766016838 200 0.5 1 12
6568.94912007467 7161.26731587624 7171.93408060465 5540.5651597955 6992.87215568324 7100.11661051573 7424.79464203047 8468.22951688323 8353.8957491327 8551.93333518529 8151.78754731413 8386.63057928993 5790.56075360298 8472.40382275624 7042.06999247859 7610.97618861769 5259.76605165606 8837.50655701223 8776.76020288207 "n_eff" 5 1 10.679 9.329 20.46 13.699 "SVNP" 0.0316227766016838 200 0.5 2 12
1.00007062623515 1.00009481845836 0.999978788549489 0.999909432462971 1.00033925080415 1.00037458206466 0.99984517883477 1.0001467901302 0.999907942136811 0.999849393038742 0.999828176058056 0.999868038387158 0.999837567775499 1.00032210786957 0.999909545080478 0.99996283884415 1.00002590734618 0.999993034133514 0.999786055113689 "Rhat" 5 1 10.679 9.329 20.46 13.699 "SVNP" 0.0316227766016838 200 0.5 2 12
3886.91984472536 4107.39737229387 5857.43447106521 4168.72863699299 6739.91933809091 6570.73085212356 5382.30563133425 4935.09087488743 4105.40254811527 5250.63037159944 6076.70868126415 6159.15995608167 5843.37406978115 4328.86500737046 2940.6158531051 7424.31868909784 7752.46085304526 2673.00000486215 2098.81902973773 "n_eff" 6 0 12.652 15.576 34.757 28.443 "SVNP" 0.1 200 0.2 1 5
1.00039357014668 1.0002366813324 1.00006849553428 1.00014388868309 0.999830623482294 0.999802814317921 1.00005670109623 1.00015787896601 1.00159493031196 1.00050287131579 1.00013497183793 1.00007400224752 0.999751810279325 0.99976730844416 0.999785947664709 1.00020643464205 0.999881678996472 1.00069029335082 1.00140837691055 "Rhat" 6 0 12.652 15.576 34.757 28.443 "SVNP" 0.1 200 0.2 1 5
3975.56566667532 4076.42806060652 4900.53727083456 4583.68031066015 4581.50949851931 4736.77686362912 4522.35158538007 4204.93739448853 4673.35392284952 4483.68469623954 4872.54129703032 5545.50057126921 4090.89343055194 3634.25318494947 3666.26563242266 9599.53845694573 7444.36053278851 5294.32405376152 4325.55495992602 "n_eff" 5 0 9.756 9.57 19.894 22.774 "SVNP" 0.1 200 0.2 2 5
0.999924979691273 1.00008991562893 0.99991004198425 1.00047091924365 0.999758030034445 0.999868186308141 0.999949749234391 0.999843901843384 0.999795409446754 0.999807169558615 0.999997441399534 0.999837575069045 0.999775878612418 0.999884901914878 0.999856075871331 0.999972938008716 0.999863872864353 0.99994049211181 0.999844245646712 "Rhat" 5 0 9.756 9.57 19.894 22.774 "SVNP" 0.1 200 0.2 2 5
3495.27664237774 2069.29885084105 2175.97633309926 2288.62323188073 3090.75058493608 2775.20412912134 2533.25462800482 1721.64603480935 2014.78020267027 3519.64833364843 2829.68094035117 2561.34577914445 4092.84227118796 5089.98437437789 3480.13308765523 3874.52608444881 4707.52869123561 2660.2919229692 4411.84712770748 "n_eff" 7 0 16.693 11.135 37.174 24.653 "SVNP" 0.316227766016838 100 0.5 1 7
1.00013195543544 1.00204100889942 1.00103931197871 1.0000318240509 1.00067998851057 1.0006331610634 0.999946028836854 1.00145907065746 1.00062504021284 1.00014907078738 1.00094153302105 1.00103773368916 1.00020377404438 1.00002742218748 1.00067033020271 1.00123212107682 0.999965731593705 0.999931906680888 0.999909555582695 "Rhat" 7 0 16.693 11.135 37.174 24.653 "SVNP" 0.316227766016838 100 0.5 1 7
3011.44143521627 4475.78422375551 4564.51081380319 3271.47788632966 4516.85528066401 5136.33948232941 3539.10821049601 3396.02125362059 4049.00677453519 3346.94066941844 4411.67708933787 4437.58193355287 4451.48889268488 6526.90077866836 5026.17744960194 5504.79986470152 1856.52348491042 4203.68473043409 5822.05965974647 "n_eff" 7 3 11.347 11.405 22.462 26.021 "SVNP" 0.316227766016838 100 0.5 2 7
1.00055072146522 0.999958127429197 1.00060763991646 1.00172028538766 1.00016391711423 1.00006056835723 1.00260908815628 1.00028901662576 1.00068670060551 1.00034407862271 1.00018722909878 1.00031890742102 1.00052239055779 1.00053223598942 1.00044398955529 1.00075842880551 1.00050826939814 1.00015691379491 0.999808900763308 "Rhat" 7 3 11.347 11.405 22.462 26.021 "SVNP" 0.316227766016838 100 0.5 2 7
2743.88775384738 2343.18497986049 2692.48500672866 3664.86045897199 3727.09853586721 3824.63389237637 3567.96456485271 2720.17123791713 2415.03491496692 2843.18922097763 3091.6500215016 4064.64364788294 4149.41328742232 2640.95447842392 2494.14380495705 2032.56150203687 6113.34818383276 3850.69033911024 3341.91603520003 "n_eff" 7 0 16.875 14.117 31.061 28.417 "SVNP" 0.316227766016838 100 0.2 1 1
1.00054169632611 1.00036412889342 1.00021105455484 0.99981192895318 1.00034532745094 1.00032407018219 1.00041348909684 1.00036170871728 1.00009017205809 1.00000280312219 1.00014948747834 1.00015395831399 1.00021840135203 0.999982464329123 1.00050266963192 1.00066693944478 1.00007469056515 1.00059529428819 1.00151468584402 "Rhat" 7 0 16.875 14.117 31.061 28.417 "SVNP" 0.316227766016838 100 0.2 1 1
3075.74198640044 3202.51115543008 2842.47069259555 1692.79322274383 5217.61229693611 5189.9207675665 2396.88193078186 2358.47268951913 2817.3553278297 3699.17569330628 4186.85439501658 3575.10423028086 3384.90074288619 2012.39008606965 2282.06873057731 1628.05442352278 2831.5082191685 2358.16176564297 4000.66116633556 "n_eff" 7 0 11.069 9.941 28.363 23.459 "SVNP" 0.316227766016838 100 0.2 2 1
0.999875552582481 1.00105759109321 1.00117748733028 1.0038708607562 0.999940078452026 0.999834141671112 1.00086892901712 1.00009052228501 1.00002259917158 1.00101938592107 1.00077643551837 1.00038545290266 0.99989411090194 1.00012113266379 1.00036010661322 1.00180909953876 1.00140279212705 1.001844897037 0.999803360437207 "Rhat" 7 0 11.069 9.941 28.363 23.459 "SVNP" 0.316227766016838 100 0.2 2 1
4838.43174466096 4890.53583466021 2265.54609678815 1082.42180583887 1632.90765905595 4440.89891186794 1075.67034138851 5273.77170787639 3798.85535786656 5387.36691597493 5320.36318126263 1467.18522968044 1217.05558885894 4780.19751052848 3734.99908818904 3901.96079781431 1796.46746200862 1198.39110655519 8150.25158022407 "n_eff" 6 0 15.29 19.308 39.043 33.886 "SVNP" 0.1 200 0.5 1 11
1.00025121336412 1.00003782201933 1.00158030879955 1.00277197605444 1.0020715114437 0.999885087794207 1.0029935099566 1.00032167630237 0.999803861307245 0.999987394030873 1.00006599332081 1.00323241841368 1.0024784207121 1.00008705075657 0.999849738658786 1.00074420899235 1.00114139617296 1.00133081844032 1.00023770174782 "Rhat" 6 0 15.29 19.308 39.043 33.886 "SVNP" 0.1 200 0.5 1 11
4918.91470664411 4759.43465244338 2837.41285129698 2365.06812335104 4365.76021808264 5321.76332799377 2316.63421425423 5321.98719096054 5779.6573026048 4924.95313976534 5739.7045397183 2590.61832803292 1680.90019078235 9578.6749582133 3806.92068927737 9208.24096259674 6395.64387168892 3384.46078902556 6876.32377668388 "n_eff" 5 0 11.451 11.811 23.959 22.303 "SVNP" 0.1 200 0.5 2 11
0.999835879608255 0.999859124683006 1.00032475872857 1.00000864875698 0.999844348658456 1.00020273759854 1.00009822030819 0.999870498232858 1.0002485676605 0.999835290873096 0.999831282741098 1.00037250577088 1.00045794256792 0.999801020271718 0.999964748914857 0.999955447083703 1.00011517875919 0.999871890665083 0.999778589878459 "Rhat" 5 0 11.451 11.811 23.959 22.303 "SVNP" 0.1 200 0.5 2 11
2319.98420763335 2541.01186596438 2302.08145624484 2324.2120164936 4119.2230880171 4215.15089402114 2388.16658298306 1937.91822019346 2180.69051972158 2584.48082859694 2872.09399126015 3910.86313386074 4244.20747137018 6309.92812191047 5025.70988783945 3798.46208179284 4700.01412038133 2855.5458604317 7084.4105502456 "n_eff" 7 0 43.472 26.107 80.058 60.116 "SVNP" 0.316227766016838 200 0.5 1 10
1.00037985683328 1.00120745489226 1.00000499007138 1.00066522337843 0.999854123851653 0.999808739543831 1.00073824568072 0.999830051510228 0.999811461998435 1.00057353859028 1.00052607349388 0.999826773985536 0.999841942989896 1.00017778755851 1.00017314344744 0.999994770330074 0.99986862405249 1.00001987211872 0.999945005649626 "Rhat" 7 0 43.472 26.107 80.058 60.116 "SVNP" 0.316227766016838 200 0.5 1 10
2641.09681224433 2468.26730432938 1748.35947354101 2432.79016923923 3013.29137946865 2814.18041808617 2610.61195589585 1526.33446019963 1715.93641995516 3198.20105224629 3136.58809152503 2582.52007649589 3352.68799427151 6413.96541469431 3915.68023989896 6796.24437609018 7351.04399833542 3708.67692595688 7403.75768447224 "n_eff" 7 0 19.953 18.997 40.213 47.31 "SVNP" 0.316227766016838 200 0.5 2 10
1.00027996753566 1.00113374433162 1.00023887926678 1.00114810798263 1.00112732625574 1.00114262797083 1.00060151358952 1.00035591933056 1.00010402010351 1.00043604567204 1.00080838163963 1.00132282458248 1.0005649074095 1.0004365615622 1.00066851388177 1.00009285583693 1.00001601529597 1.00001800387797 0.999825829054442 "Rhat" 7 0 19.953 18.997 40.213 47.31 "SVNP" 0.316227766016838 200 0.5 2 10
2933.65008754884 3407.07156017159 3616.29294431842 2213.21846613507 3877.99149955318 4744.08545459787 2727.26992064947 2212.96590826955 2286.20871737248 4791.43305498857 3625.23701032191 4241.8957884626 4025.09355890457 1966.09258815961 2666.12211923192 5160.41855348913 5977.17155879142 2000.31179087522 1087.99745806983 "n_eff" 7 0 47.472 28.556 79.269 82.381 "SVNP" 0.316227766016838 200 0.2 1 4
1.00093457326996 1.00068623691758 1.0003474061431 1.00060701524714 1.0001157694418 0.999855364033936 1.00110940733459 0.999935736058373 0.999837350970385 0.999787768968713 1.00045987701735 0.99982130197246 1.00046525099213 1.00127374262737 1.00108548273848 1.00026488068195 1.00013739871485 0.999793065814577 1.00248205320141 "Rhat" 7 0 47.472 28.556 79.269 82.381 "SVNP" 0.316227766016838 200 0.2 1 4
2392.33618569662 3678.19589970449 2712.92232735555 2472.55041846112 3258.93312243186 4060.91244067297 1847.2058103745 1677.98277430849 1933.7303180642 2985.59749670409 3607.94429255892 3586.72238324648 2170.32055082555 4686.64411504548 3120.79059359301 7630.73021013597 6845.82467559877 2473.09326802453 1468.40517087182 "n_eff" 8 0 22.439 26.412 40.675 99.432 "SVNP" 0.316227766016838 200 0.2 2 4
1.00153707348065 1.00050017635749 1.00030337440541 1.00007315907802 1.00024194314406 1.00023070747438 1.00075510086416 1.00075399677165 0.999833451111344 1.00234502507774 1.00091676660354 1.00019601587425 1.0008624976696 1.00012730044761 1.00139414364297 0.999798644729065 1.00019024968807 1.00018601542139 1.00138845890344 "Rhat" 8 0 22.439 26.412 40.675 99.432 "SVNP" 0.316227766016838 200 0.2 2 4
