"lambdaMainC[1]" "lambdaMainC[2]" "lambdaMainC[3]" "lambdaMainC[4]" "lambdaMainC[5]" "lambdaMainC[6]" "lambdaCrossC[1]" "lambdaCrossC[2]" "lambdaCrossC[3]" "lambdaCrossC[4]" "lambdaCrossC[5]" "lambdaCrossC[6]" "PsiC[1,2]" "theta[1]" "theta[2]" "theta[3]" "theta[4]" "theta[5]" "theta[6]" "parameter" "maxTree" "sumDiv" "prior" "sigma" "N" "cross" "iteration"
66.6050371566498 58.3783950760441 109.773086247295 46.4754790812527 103.652619077365 117.209764090038 146.258855352556 200 141.797925293799 41.7245403995383 85.4665172622233 90.9284534380799 14.8035266442682 57.9638416372396 88.7655942163799 133.975178842064 25.5020110411192 105.242652243301 101.04830854999 "n_eff" 6 0 "SVNP" 0.0316227766016838 100 0.5 3
1.02111774321067 1.01321678655138 1.03284669132367 1.06890634538144 0.981050014989867 0.997229551307882 0.991086498972261 0.981408796430031 0.987024601505837 0.983975621441462 1.00145673831222 0.987422500622344 1.20857267591841 0.983786758105226 1.00980660617343 0.992035411775915 1.0458779998262 1.01318339459356 0.985934937078626 "Rhat" 6 0 "SVNP" 0.0316227766016838 100 0.5 3
167.767907988443 17.1727417620682 122.174283707495 10.690994788153 104.223174947265 69.7918525891026 105.329642794991 118.158887403841 105.932119627254 117.333588501634 58.4524599844591 109.970104164974 3.53551437054047 96.6157265750364 3.25092801856678 79.8291474004022 6.63843040198048 124.166579456536 179.014977294389 "n_eff" 7 0 "SVNP" 0.0316227766016838 100 0.5 4
0.984988534131558 1.08968843098324 1.00069120773632 1.17539638835763 0.993522883592021 1.00808370575799 0.98486106944071 0.994803763050228 0.992805478184877 0.994103147099091 0.997871195850982 0.99412513789213 1.3199858566856 1.01015686615675 1.23623358029296 0.991246813149517 1.32225011670096 0.988252960749474 1.00180752964184 "Rhat" 7 0 "SVNP" 0.0316227766016838 100 0.5 4
200 64.9163481941861 46.9058143597982 77.105924772462 134.510889600536 98.3116579068105 120.762202487249 74.9852610442195 131.021340528884 111.259797462976 84.4013795032948 89.3783581630217 19.1417515241851 102.895204418427 19.3494264522461 39.1884779810542 63.8853245792481 102.685603662775 114.512649023038 "n_eff" 7 0 "SVNP" 0.0316227766016838 100 0.5 5
0.982032869796729 1.04154758855857 1.02684114956036 1.0367529592409 1.03427187234398 1.00826591860925 1.0287741031095 1.01280487654699 1.01356888327641 0.995675332612424 0.986646693022637 0.982872617382311 1.28059056588179 0.996408428883326 1.16139694701374 1.04214793212116 1.07246187740435 1.0045672115515 1.00549164997056 "Rhat" 7 0 "SVNP" 0.0316227766016838 100 0.5 5
68.1420684398716 96.9806775297293 97.4757277317744 152.615156992351 192.165020597945 200 89.3448660321871 83.8962820689827 170.98701491236 62.2852674717069 115.706811920312 119.214203027288 45.7505515710729 52.5004962030209 61.4126695359689 137.009572620249 196.24573807614 103.237615798248 133.653041422664 "n_eff" 6 0 "SVNP" 0.0316227766016838 100 0.2 1
1.0452875949535 1.0190903767323 0.986638953361856 0.989864656325543 0.988215464041329 0.987605605104605 0.987860827996318 0.997035762663958 0.993424928060039 1.02630372324558 1.00045099317255 0.992550686412407 1.05988644983488 1.05082418008777 1.0290600719067 0.989131367675898 0.990541243911806 0.993537747530517 0.992746612692109 "Rhat" 6 0 "SVNP" 0.0316227766016838 100 0.2 1
130.2606749783 60.9443171136131 89.0350346695601 92.3377807715975 69.6859091748515 93.801206465908 143.116842266834 125.482370536134 90.2208462035068 122.493431043131 132.625519867073 150.115861258593 18.0462650218838 32.8308172975846 34.2846634107955 85.0940241847112 115.31200521274 100.211019459459 49.6902636399835 "n_eff" 6 0 "SVNP" 0.0316227766016838 100 0.2 2
0.989939805979491 0.984126260043445 0.998477341399815 0.989637240243554 1.01316914511219 0.981605737486677 0.983301812769038 0.987336400592803 0.990718101850202 0.98194109505687 1.02148934348005 0.988958409544666 1.03985647072544 1.03765098622727 0.996308146873216 1.01206948102442 1.00986433251633 1.00473501383547 1.01429492635414 "Rhat" 6 0 "SVNP" 0.0316227766016838 100 0.2 2
46.8306823022371 20.0596016862679 41.3385154511018 73.0989174077129 122.817981039157 120.202525150791 83.850466894676 58.1379458650256 137.107726222753 107.620645467205 106.94939775374 74.1872614329925 60.7504590782269 38.2956574453594 12.8416569015182 63.9986525017587 56.7121470227099 189.500247080981 134.425440878095 "n_eff" 6 0 "SVNP" 0.0316227766016838 100 0.2 3
1.02459329697341 1.09870813320461 1.00522826923113 0.986856897355284 0.983639379775252 1.02793542866039 0.985431566237312 0.994831627212327 0.982930830961289 0.980153898265484 1.01146765528263 0.987850510828327 1.01713573067359 1.09514683048206 1.11187900087946 0.99818406766644 0.987055509398453 0.999531409137193 0.995254048599539 "Rhat" 6 0 "SVNP" 0.0316227766016838 100 0.2 3
86.6637742617235 128.716945705062 98.9274644207902 92.0673171103104 71.6897181392712 54.4206155183259 146.961518861534 86.4422672273867 57.6622365237074 119.158480637856 89.9676854501616 103.907178706541 23.6959746854518 62.4787620924707 53.7680361464062 100.253993488614 63.6003414860478 58.5639805500675 82.7885274957279 "n_eff" 6 0 "SVNP" 0.0316227766016838 100 0.2 4
1.00729353014843 0.992754200091158 0.999672881032959 0.997452686333674 1.00644341811759 1.01004796663462 0.986343999391663 0.983292460568908 1.01771406159202 1.0027245089812 0.991139746802154 1.02207125068485 1.05317128270936 0.991318597835199 0.999762641650838 0.984289806183816 0.994534381717709 1.01813044741923 0.990358189985526 "Rhat" 6 0 "SVNP" 0.0316227766016838 100 0.2 4
54.8421856536931 75.0628620133785 71.0809555166234 127.392394582677 46.2960228276447 143.360102463764 54.0208724129732 97.1515390013917 102.808563747777 76.3076041848418 96.3424586167549 102.023034593646 16.2372811170413 29.5474975173628 23.5217312801304 84.5009947213173 72.9664386194534 23.7297996874174 200 "n_eff" 6 0 "SVNP" 0.0316227766016838 100 0.2 5
0.992230188009882 1.01220747674316 0.982547232919939 1.01103215795873 1.06037404353825 0.987449070922046 1.03111410356238 0.993614134648588 0.994462872046152 1.02503468092022 1.05118492400789 1.01496948731357 1.08195905678142 1.02875436982237 1.0884851034013 0.980597739856351 0.984039359194309 1.0604751835502 0.984150968282717 "Rhat" 6 0 "SVNP" 0.0316227766016838 100 0.2 5
52.7284629779353 65.389205730587 65.1677686569555 12.4985697717223 81.6879399640189 111.301938211759 15.5792455631686 51.0669571445925 62.7773784504091 45.6197747106901 67.6785012096039 67.399111907977 60.1170732089008 178.875503611961 106.735177428037 200 77.3085816156663 56.3803574234365 39.8961426711054 "n_eff" 7 0 "SVNP" 0.316227766016838 100 0.5 1
1.00335813814327 0.986957743766349 0.983212325360805 1.15084831408337 1.03470781549052 1.00205145638949 1.10734754734817 0.996894995450437 0.991749398794203 1.01329341850785 1.00666929360401 1.01417153261329 0.99455997609386 0.992793490609971 1.00078715066641 0.991651312683436 1.01133753184901 1.02248432369278 1.02948013325771 "Rhat" 7 0 "SVNP" 0.316227766016838 100 0.5 1
41.7834141721257 42.4113606734367 47.2305836529877 53.0378218801919 93.6029401893059 90.4326418945291 64.5077514134911 37.2295648810829 32.1869232107542 62.4751619250409 66.1348741820533 56.5805856340998 78.61471707372 105.472188056103 75.0190661954398 115.926355126289 123.570401029822 47.8810052555036 91.1805052987331 "n_eff" 7 0 "SVNP" 0.316227766016838 100 0.5 2
1.03002944504558 1.03174377988985 0.987299936859388 1.00099292907391 1.0255827883137 1.02957056059784 0.989335896615605 1.03191371550289 1.00992185387662 1.00863508804084 0.987681056657672 1.06890863203766 0.988970123543995 0.991302203267395 0.992718702658843 1.01712474256451 0.994765969993946 1.00706950734832 1.0412218725521 "Rhat" 7 0 "SVNP" 0.316227766016838 100 0.5 2
29.6218188547011 18.8330672398759 26.4247415610852 81.2603973177443 97.3208605195216 116.739938186053 72.2479093575794 25.2566681819555 59.7986964978214 146.213277276428 99.4043026425144 115.061625893587 82.7951491075263 35.6872124711571 16.8888437096094 50.533215229172 110.488664192255 68.070371946023 105.940849922917 "n_eff" 6 0 "SVNP" 0.316227766016838 100 0.5 3
1.02746419761762 1.07083956210822 1.0648735478668 0.9867196666742 0.994151944715359 1.01386416274745 1.02265044691205 1.0458559879111 1.01228726136941 0.999392705305447 0.989342171263373 0.997571458341478 1.00536273117328 1.03692814939033 1.02361524690573 1.02009967844207 1.00343453356522 1.00197765397145 1.00894287648172 "Rhat" 6 0 "SVNP" 0.316227766016838 100 0.5 3
52.3760300412006 92.7016931587312 27.1136070872498 13.4114383661436 51.8218780800418 62.0341417620822 14.4276960594456 15.8972268837076 34.3098211601622 30.0520353518889 97.642120798897 68.0050355022592 20.8148042236239 88.606393311265 17.3884878116161 57.2780172305796 24.6762102197054 36.5838312235487 84.4714627812551 "n_eff" 7 0 "SVNP" 0.316227766016838 100 0.5 4
1.0171413369999 0.985550611983634 1.04902522006719 1.3606129392289 1.02253969827856 1.03192166594702 1.29929346052962 1.11207269218705 1.08171096629508 1.11769468068593 1.01113171421109 0.98940411105005 1.16589976610273 0.988135765816213 1.09745095722186 1.01881245490037 1.09057534112413 1.08712560232904 1.01528450775135 "Rhat" 7 0 "SVNP" 0.316227766016838 100 0.5 4
34.5212360577011 28.4877128413926 18.4033478652144 57.0095955526541 71.4886851972083 62.4098945430994 66.9305192006984 40.8602663948269 61.3996408232865 41.6239155148376 33.4027150178911 56.1422479007875 27.9937408662998 180.524439879202 71.3410369696831 23.9626393821924 105.859771481998 79.0971522199308 133.828315376195 "n_eff" 7 0 "SVNP" 0.316227766016838 100 0.5 5
1.07856437022803 1.04859116179661 1.05331926344409 1.03159057758627 0.997720994250568 0.984438366937229 1.04811051798743 0.990514403470672 0.982472135013363 1.01686610387587 1.01994219235321 1.02174019124349 1.06453697907754 0.984589133991051 1.0113723830287 1.03289913095589 0.987701867217457 0.985235356218988 1.00336819531645 "Rhat" 7 0 "SVNP" 0.316227766016838 100 0.5 5
5.91721163994449 73.2026850950887 16.809893655238 84.4699319225809 81.0578318689995 86.0363970675091 29.3058976419012 24.2780613516092 13.4396055115938 18.0460327081673 44.1414370587089 99.9046614519074 12.4991570189675 10.4224185252687 2.73196306079909 107.705994653777 82.1048241406168 123.831049616981 55.8193241913589 "n_eff" 6 0 "SVNP" 0.316227766016838 100 0.2 1
1.13013858232774 1.01980861466159 1.08657347478666 1.00300153988641 1.00243463213893 0.988048476340355 1.06235767327805 1.07603368886338 1.1399207849974 1.17812226906625 1.10035898838803 1.021551015097 1.28187103162453 1.07755514408703 1.22137814413267 0.992863279162861 0.985475427464663 0.980062522105098 1.01844962197363 "Rhat" 6 0 "SVNP" 0.316227766016838 100 0.2 1
47.891539392951 43.0940594587307 71.6796005643599 43.9729482010397 65.2612214644599 62.8257092435621 42.5703917147932 22.896276232592 12.1364332445712 33.8883856238695 73.1232873817211 45.4903124382332 44.9456631991504 18.2576634691548 63.6118989877916 51.1224084763273 37.7905756297772 54.9791451328089 13.1276052701429 "n_eff" 6 0 "SVNP" 0.316227766016838 100 0.2 2
1.01871316486052 1.0075102217082 1.05050834758769 1.03765195505896 1.01083274651907 0.98999247997698 1.04271597461878 1.08788825458193 1.07908185541159 1.04032908102589 1.01949856334332 1.03692051467994 1.03939773727498 1.06029312506305 1.00231119319542 1.00491026625848 1.02808824103269 1.04667430632564 1.16561221073227 "Rhat" 6 0 "SVNP" 0.316227766016838 100 0.2 2
20.6781768272482 70.0727537434645 70.7419506650719 99.2081595321769 53.9170335256348 66.8361807900944 59.1198994811695 49.6094549221822 32.7784189854965 47.3586624223425 43.8194788683017 72.8051703442345 53.3787091435617 24.2006574087867 13.3636653735077 131.814415101071 124.033766211642 74.8298361504777 75.8477262190464 "n_eff" 7 0 "SVNP" 0.316227766016838 100 0.2 3
1.01633696413945 1.0279104468608 1.00578726211249 1.00313149251902 1.01338640693758 1.00621914857338 1.01250565558559 1.01351120547463 1.06013953582112 0.99182644619405 0.98877761377859 1.00475916134866 1.00099908287982 1.03294906610431 1.11358052589815 1.00678446612148 0.999324635529696 0.983482806724226 1.0205495931137 "Rhat" 7 0 "SVNP" 0.316227766016838 100 0.2 3
35.6674464621785 54.3441517331927 73.342263762576 64.8156275757218 23.8064406100959 115.042379951799 44.9080109675354 24.4476292490923 76.2053409266271 32.5060671293504 53.6322909815373 61.8812206355944 28.8096608121133 44.5998722494244 14.8277434544793 111.46721868129 100.442780502937 25.3317761015275 165.259204516714 "n_eff" 6 0 "SVNP" 0.316227766016838 100 0.2 4
1.02636651853617 0.993522512736315 0.985318177349152 1.01968520947615 1.05715778329047 0.990770405108454 1.01513604410686 1.01934651043533 0.997135203089313 1.02997609420529 0.998383050609223 1.02759242171659 1.01246648914558 1.04917433793691 1.07347898222029 1.03531289293177 1.02698216229065 1.14068919307381 0.995535643893166 "Rhat" 6 0 "SVNP" 0.316227766016838 100 0.2 4
33.9337222156139 27.3961434056418 47.3285402910669 48.5809106909002 83.0354193114964 60.1866698332016 73.592020011275 37.9021787056831 61.0981718164824 33.3670549209049 73.7096435860014 56.3853377972718 73.2461319865677 22.9477491622144 36.9977161203224 139.238170069782 140.985543084425 41.7686527702088 135.146244952108 "n_eff" 6 0 "SVNP" 0.316227766016838 100 0.2 5
1.0569375705272 1.07963983080161 1.00282444883235 0.984989469823762 0.995436535743173 1.01147787905939 0.979951058236905 0.99971784977458 1.00153998273265 1.07706070653079 1.01653345074618 1.01531122632539 1.00722778586042 1.02624606301087 1.01648262823596 0.996820452828192 0.981711019222096 0.992049033901315 0.989368661398162 "Rhat" 6 0 "SVNP" 0.316227766016838 100 0.2 5
19.4784554658258 36.7334792735324 19.64225027891 2.6028272038018 21.3018901595317 19.3201433522102 2.55191657408979 40.791704934603 39.2677650715737 79.1172163041749 11.720338009453 7.87342602959309 3.607698035524 13.1985363623121 74.5785430902694 17.3067064464042 5.07058946958919 11.7477855668691 10.0279042690242 "n_eff" 6 0 "SVNP" 0.1 200 0.5 1
1.05022853071844 1.05897793983677 1.05926895932094 1.29003457502602 1.04064782902269 1.07957926115456 1.30933373104735 1.01905552739295 1.05751715332097 0.999124910706735 1.08895975270769 1.1344918481906 1.26438691300442 1.07738590877401 1.04096597481054 1.0423636897851 1.16326718216915 1.05935731615103 1.06410634913435 "Rhat" 6 0 "SVNP" 0.1 200 0.5 1
80.0665964359074 56.9950369601086 2.85667599201487 2.33929538778848 6.94705464900584 13.8261147067299 2.14564341715281 80.0148520249049 82.3825674011109 45.3310196091618 153.403921949704 2.83010259263227 1.95018189958831 121.830325727749 13.8364123019194 113.465730794339 13.3953539329885 3.1391945351127 6.18967512992125 "n_eff" 6 0 "SVNP" 0.1 200 0.5 2
1.00717606893075 1.01113199346896 1.31704421952148 1.58725983118775 1.20896763147328 1.06239523201412 1.62523166273859 1.00300703216649 1.00219784104579 1.02618049609643 0.991015264159842 1.31200996134024 2.14258659338776 1.00174884107268 1.11554057496741 1.00244346316263 1.10634842152695 1.53338961381423 1.24038404125688 "Rhat" 6 0 "SVNP" 0.1 200 0.5 2
70.4837291931428 36.1348839818973 82.5107539293032 65.629612703742 125.769449655807 92.8264640928984 26.710030374249 78.7996808380646 121.817280688999 7.69538764277714 84.5979213628635 95.0349558839865 111.255989162273 119.087673472619 16.4750957298943 72.3794698079644 27.2773755487131 15.9036774651985 133.603405512076 "n_eff" 6 0 "SVNP" 0.1 200 0.5 3
1.03573334261332 1.02410268380898 1.00302977978783 0.999640016006835 1.00242218412977 0.990733751927608 1.03339133309377 1.01512601073559 0.987762872115859 1.16306739102088 1.01157568460537 0.981782666613451 0.997668771845531 0.994865490864901 1.09018149397692 1.048604017041 1.04008414869569 1.0876035696098 1.0008286187144 "Rhat" 6 0 "SVNP" 0.1 200 0.5 3
25.179469642796 11.6083230998736 13.7995299694218 1.93192304736154 11.4086353804866 18.2924080095666 2.06252332072683 72.088283346433 49.6170909522292 19.0170261638324 32.8047025424069 3.44044477226668 1.59580465234636 34.6304806205722 3.18389130260789 5.42958763009223 1.95206894875516 2.75351928540652 3.8204140151385 "n_eff" 7 0 "SVNP" 0.1 200 0.5 4
1.04642736534292 1.07652661420699 1.16352717877467 1.43632610733846 1.07281811619993 1.05062514648086 1.42181862004396 0.99494228185384 1.00763781841905 1.06415725306309 1.00447788522901 1.28810325571031 1.6480081701839 1.04143556113543 1.28341317654137 1.12541395260625 1.39540319100412 1.22210461433951 1.17847051384954 "Rhat" 7 0 "SVNP" 0.1 200 0.5 4
121.447304491247 13.3637241475572 33.5051621739004 61.5883052081919 51.7454822018855 70.5826662450809 74.9129834619847 30.8784774050703 57.6341272413886 109.21226383197 128.486986497463 47.2867399876133 53.5201081036833 107.649868191159 7.7980097147852 107.988318160361 170.875082773075 44.9186738126374 77.2516073515567 "n_eff" 7 0 "SVNP" 0.1 200 0.5 5
1.01848536071937 1.15803847627996 1.0976194210921 1.01476574834037 1.02614861222621 1.04448126779133 1.00099183055164 1.03941717696501 1.01367530919138 1.0013133314519 0.982668281998339 1.0799652983852 1.01296344504482 1.00804640060669 1.54622258589664 0.990157766026951 0.98668075631254 1.07018953936804 1.03267008630465 "Rhat" 7 0 "SVNP" 0.1 200 0.5 5
90.0525820169784 37.0343081067847 70.1384985916579 57.4158657273562 88.363008503011 42.0558742841711 72.4291023292328 52.053822619211 23.3842584334161 54.8470701027895 77.422362421851 73.3369598228616 28.4764724506694 112.043635145474 19.7677855658247 72.6599181836941 94.2753749039298 36.4983262084474 43.9654483765201 "n_eff" 6 0 "SVNP" 0.1 200 0.2 1
0.996229432566575 1.01068751487803 1.01114054650533 1.02041748611722 0.986423614296971 1.03275678094629 0.987768945055008 1.00848182722607 1.05759371109197 1.0105311170093 0.987350964260173 0.989148613739786 1.05187016741959 0.991339361275539 1.0390862302228 1.00217360520963 0.99263449195938 1.0093074627091 0.990261558332967 "Rhat" 6 0 "SVNP" 0.1 200 0.2 1
135.895181349272 125.375655378131 160.399027632973 50.6146875038743 72.0911162340105 41.7084704737288 83.4716883803017 83.0115589327879 44.7701913889109 150.246110193752 99.1583569070334 143.204138492302 20.2233591192062 76.1826192451644 54.7838703338447 143.47905232547 109.128645021796 24.3038162543089 102.759459563189 "n_eff" 6 0 "SVNP" 0.1 200 0.2 2
0.984371803766052 0.983569863471712 1.00363362213473 1.02033512366398 0.997004233982772 1.01890369696785 0.993294501300347 0.993930247305786 1.01562995597854 0.986862272716781 1.00663070315787 1.00697571483889 1.04097832015356 0.990459224204612 1.00953716343651 1.01333258642315 1.00012115453971 1.05299273831533 1.01562850736042 "Rhat" 6 0 "SVNP" 0.1 200 0.2 2
